Id,louvainId,wccId
245977023,19486.0,0.0
1253134272,25080.0,25080.0
23416769,66026.0,25081.0
1133435155388010496,26054.0,0.0
1575510229449588738,25083.0,25083.0
1511418794991828994,25084.0,25084.0
1520569244953415680,25085.0,25085.0
1412639513776635906,25086.0,464.0
1467246243642490882,25087.0,25087.0
1418107531398889474,25088.0,25088.0
1596255297567342594,25089.0,25089.0
1398284112796991490,57735.0,25090.0
727610751968415744,25091.0,25091.0
738507921785425920,35875.0,0.0
3556526363,25093.0,25093.0
1365852438792572928,25094.0,25094.0
2468171736,25095.0,25095.0
2152550364,25096.0,16493.0
448876509,25097.0,25097.0
886394846,25098.0,25098.0
21843933,25099.0,25099.0
1523363295536758787,2240.0,2240.0
1589738793334095875,13144.0,0.0
2654031842,35419.0,25102.0
1364549356326633476,19486.0,0.0
1446499566791049220,25104.0,25104.0
1383641287669141504,27363.0,0.0
1582568143335018496,25106.0,25106.0
1573257989422665728,25107.0,25107.0
827732371017388032,25108.0,25108.0
1526940299880124416,25109.0,25109.0
767044120200171520,25110.0,25110.0
1135084407709061120,25111.0,25111.0
1210114484188041216,25112.0,25112.0
1597034732952309760,25113.0,25113.0
1590757783204352001,25114.0,25114.0
1414740478117892097,11061.0,0.0
1442430012687208450,25116.0,25116.0
1470924890802835459,47902.0,0.0
1504157840071544838,25118.0,25118.0
1223942831078723591,1172.0,0.0
1441315724908122118,25120.0,25120.0
1548425974454243335,25121.0,25121.0
1445685807965097997,21320.0,0.0
1450832422644305929,25123.0,25123.0
1495050818759774218,25124.0,25124.0
1413368273375154187,4000.0,0.0
1547733592977002508,46472.0,25126.0
1575521337350639633,25127.0,25127.0
1461350687661445140,58846.0,0.0
1224382984712704018,78192.0,0.0
1510961309570973701,52026.0,25130.0
1496259169707507717,25131.0,25131.0
1424805512193855506,25132.0,25132.0
1504510853168582681,39917.0,0.0
1424423611914326019,25134.0,25134.0
434196510,39917.0,0.0
1496912770050117657,19486.0,0.0
1363048328519368704,41798.0,0.0
2220183580,25138.0,2964.0
140070953,1632.0,0.0
1434944649307766790,12324.0,12324.0
1436598874215432198,57741.0,0.0
998592566,45623.0,0.0
2213367865,1172.0,0.0
2472366138,25144.0,25144.0
1472231253743063102,25145.0,25145.0
1251037249,59147.0,24900.0
261181509,25147.0,25147.0
393564230,25148.0,25148.0
105730119,47325.0,25149.0
28397639,47902.0,0.0
1557440142499057664,11061.0,0.0
1582595181836177408,25152.0,25152.0
756458297612505088,13144.0,0.0
822482400513036288,32620.0,0.0
1573319411297095680,25155.0,25155.0
1347780209064480768,25156.0,25156.0
730416774072700928,25157.0,25157.0
1471101854864244737,25158.0,25158.0
263278679,25159.0,25159.0
11096152,19486.0,0.0
1446872213991342088,25161.0,25161.0
2492684167,25162.0,25162.0
1557862128673034241,25163.0,25163.0
1572600899238825985,25164.0,25164.0
1389319800774660097,76519.0,25165.0
1581186116077686785,19486.0,0.0
817447683350794241,25167.0,25167.0
1577599494383931393,32620.0,0.0
1345557443191955456,25169.0,25169.0
1559520846116491265,25170.0,25170.0
1360801570921844737,25171.0,25171.0
333795437,25172.0,25172.0
211898480,31477.0,0.0
8736882,25174.0,313.0
271667321,25175.0,25175.0
1554865706084274178,25176.0,25176.0
1572173094457905154,25177.0,25177.0
54874240,19279.0,19279.0
2424656015,25179.0,25179.0
2931904657,2817.0,0.0
1584287850459238403,25181.0,25181.0
1046565014,25182.0,25182.0
1440115030901592067,25183.0,25183.0
820334754,45623.0,0.0
3382268069,26054.0,0.0
1581188092999909387,25186.0,25186.0
1464942086134894596,25187.0,25187.0
1487999103204265988,19486.0,0.0
1555136324708904960,25189.0,25189.0
249122998,25190.0,25190.0
1576937595904352256,25191.0,25191.0
1584596480098242565,25192.0,25192.0
1155616968,1632.0,0.0
1095323851,25194.0,25194.0
560812235,25195.0,25195.0
1547693800293707777,25196.0,25196.0
900288721,25197.0,25197.0
186470618,25198.0,25198.0
57495772,23022.0,0.0
128536799,25200.0,25200.0
1366036279478128646,40460.0,24076.0
1587174113092796416,25202.0,25202.0
142168291,25203.0,25203.0
47272168,26054.0,0.0
99438825,25205.0,25205.0
515723503,25206.0,1211.0
15290609,61516.0,25207.0
261705971,25208.0,25208.0
171266293,25209.0,25209.0
325144823,25210.0,25210.0
1478171752295501831,25211.0,25211.0
111235322,65235.0,25212.0
919215403989196800,1632.0,0.0
964859056262471680,25214.0,25214.0
1176843907033980928,25215.0,25215.0
1549426585425551360,19486.0,0.0
1577217520817283072,25217.0,0.0
761251026674524160,25218.0,25218.0
787373284862074880,72645.0,0.0
817066945526767616,25220.0,25220.0
758287576952348672,25221.0,25221.0
1567469302533464065,25222.0,25222.0
1559062652315377665,25223.0,25223.0
1583927112687296513,47902.0,0.0
788348612879196161,35875.0,0.0
1573999062168248322,4000.0,0.0
1582001421091741697,1172.0,0.0
1588754805152948226,25228.0,25228.0
1596900825682550786,25229.0,25229.0
1574042822457565186,41798.0,0.0
1546099700805279747,8376.0,0.0
1587839669248598019,32620.0,0.0
827454070394855427,7706.0,2665.0
1564654148167016451,57741.0,0.0
1551162451227451394,2817.0,0.0
1564960694419726340,79918.0,0.0
1489901798949326856,25237.0,25237.0
947151706575593473,25238.0,25238.0
1585794514152726532,25239.0,25239.0
1564814356847665155,25240.0,25240.0
1573621248365568005,25241.0,25241.0
1587208284099977221,1172.0,0.0
1530974722904694789,25243.0,25243.0
1524936802053791748,25244.0,25244.0
1548819728315064324,25245.0,25245.0
1583133672399577093,25246.0,25246.0
1587844197243035654,25247.0,25247.0
1573241188857028613,61686.0,0.0
1573343644093915142,35875.0,0.0
791749465728229382,25250.0,25250.0
1572794260574838791,25251.0,25251.0
1542989942250414087,25252.0,25252.0
1595381487444041734,25253.0,25253.0
1596213221819555847,25254.0,25254.0
1594802804228497415,25255.0,25255.0
1573277888589209608,25256.0,25256.0
1555315234646138887,25257.0,25257.0
1426928271195836425,47902.0,0.0
1584709925883748359,25259.0,25259.0
1530275329205477383,7706.0,2665.0
1575120317562888201,25261.0,25261.0
1591820346717511688,25262.0,25262.0
1572803785746948104,26054.0,0.0
1572686779555127304,25264.0,25264.0
986132131142348800,25265.0,25265.0
1111014811343695872,25266.0,25266.0
1080496923101016064,25267.0,25267.0
1574863993419735050,25268.0,25268.0
872192096408612864,26054.0,0.0
1111490688082948096,41798.0,0.0
294736178,25271.0,25271.0
1152311141474938880,1632.0,0.0
930690455339184128,78192.0,0.0
1303974468822413312,25274.0,25274.0
1534617969522778124,25275.0,25275.0
1239382633550942208,25276.0,25276.0
1595547493617508365,25277.0,25277.0
1532518002641477645,25278.0,25278.0
1589703960331522048,11061.0,0.0
1534618755434684430,25280.0,25280.0
1592624125679378446,23022.0,0.0
984059672125759491,1632.0,0.0
1075784943471603713,25283.0,25283.0
717162890164350977,11061.0,0.0
1022533306926149633,25285.0,25285.0
1237795356794073089,38163.0,0.0
1573485555400187920,25287.0,25287.0
117264729,25288.0,25288.0
1579942077839843346,25289.0,25289.0
1575584792288043028,60233.0,0.0
1517132263208615936,31927.0,3952.0
1304820842182836224,2817.0,0.0
1311226649539608576,25293.0,25293.0
1515662430642208768,25294.0,25294.0
1573473781712035861,25295.0,25295.0
4701901160,25296.0,25296.0
3765522797,25297.0,25297.0
2352042350,22026.0,22026.0
140071281,50303.0,25299.0
49631603,4602.0,0.0
51466613,25301.0,25301.0
1574562616470544408,13144.0,0.0
1246245153850961923,25303.0,25303.0
1568240943182106624,25304.0,25304.0
216093074,35875.0,0.0
1287076965820837892,25306.0,25306.0
1543834061323390976,25307.0,25307.0
1530055646518726656,25308.0,25308.0
380195228,25309.0,25309.0
1576451805516419072,1172.0,0.0
1663914396,25311.0,25311.0
1578646669364580352,25312.0,25312.0
1243569770865274880,25313.0,16573.0
155753512,25314.0,5425.0
1275181632450899973,25315.0,25315.0
1497651913977856003,25316.0,25316.0
1557709188591013889,25317.0,25317.0
1405850527473094657,25318.0,25318.0
800406544776974337,25319.0,25319.0
1969836475,25320.0,25320.0
1218269634,25321.0,1225.0
2600817092,1632.0,0.0
1233380266384687105,25323.0,25323.0
1578845926478708737,25324.0,25324.0
1457926589862137858,25325.0,25325.0
1578329979921866752,25326.0,25326.0
502092248,69535.0,0.0
581259742,27453.0,0.0
119624160,25000.0,0.0
1587444775237681152,45623.0,0.0
1573285088938393600,35875.0,0.0
1572666863024308224,25332.0,25332.0
848314070675718144,47902.0,0.0
1073162828998213632,25334.0,25334.0
1283842630602948608,4000.0,0.0
425021928,41798.0,0.0
249591308,1172.0,0.0
1276483423453020160,37073.0,0.0
1573395649718091776,39917.0,0.0
331698668,25598.0,0.0
2416005624,57741.0,0.0
1517638136,25342.0,25342.0
1576830404589486081,61686.0,0.0
3051180544,4000.0,0.0
1584902699790860289,1632.0,0.0
67457538,47097.0,25346.0
1567677018606632961,47902.0,0.0
1592519617595015169,37073.0,0.0
1585223686856081409,25000.0,0.0
1574405451021778945,25350.0,25350.0
47796743,65247.0,25351.0
1022193461838184449,25352.0,25352.0
1247501141174353922,25353.0,25353.0
1532952459399811072,25354.0,25354.0
1538495929933778944,25355.0,25355.0
1898271259,25356.0,25356.0
15290909,40598.0,25357.0
70079008,25358.0,25358.0
1571722533723930625,4000.0,0.0
2295419436,25360.0,25360.0
1594974975773081603,25361.0,25361.0
1459180082,4602.0,0.0
1452099760182153217,25363.0,25363.0
1520007536149155841,25364.0,25364.0
1528227473535684609,25365.0,25365.0
1535258025224720385,25366.0,25366.0
147673651,25367.0,25367.0
1530359023391887361,35875.0,0.0
44388921,37546.0,11290.0
18174520,25370.0,4334.0
1288624141541806082,25371.0,25371.0
1402179928142008322,69132.0,25372.0
1378626278098620418,25373.0,25373.0
1503323431282036738,41798.0,0.0
1377755137935036418,25375.0,25375.0
1538900376803495938,25376.0,25376.0
1490078843868172290,25377.0,25377.0
1481441297684647938,19486.0,0.0
1412160708167487490,1632.0,0.0
414011988,47902.0,0.0
1595801212573523968,50178.0,0.0
49369686,13036.0,13036.0
240996954,25383.0,25383.0
552686175,25384.0,25384.0
1111340099386703877,50178.0,0.0
1501100058246270979,72645.0,0.0
1465121326444650497,4602.0,0.0
1434301200279609345,25388.0,25388.0
2345751159,25389.0,25389.0
1480348994891042820,25390.0,25390.0
1380503605082476548,25391.0,25391.0
1463917051437719554,47902.0,0.0
48059007,71654.0,0.0
1323359095089516544,25394.0,25394.0
1397478527553916933,31477.0,0.0
1479867915335782405,45623.0,0.0
344019609,71654.0,0.0
1411711276884054021,25398.0,25398.0
1424669807396409349,25399.0,25399.0
750342818,60233.0,0.0
269308578,25401.0,25401.0
20796069,25598.0,0.0
184253988,25403.0,25403.0
953955623636480000,25404.0,25404.0
1594238796027101185,25405.0,25405.0
1481029494878130182,27201.0,6087.0
3031257777,1172.0,0.0
1463916836957790212,19486.0,0.0
2754433723,25409.0,25409.0
1434601658886017031,11061.0,0.0
789743042156691456,25411.0,25411.0
1232687821,25412.0,25412.0
1394008902216392704,47902.0,0.0
735012905847037952,22922.0,2098.0
1346833468379045888,25415.0,25415.0
1492668082992652288,25416.0,25416.0
385700562,25417.0,25417.0
1526957772348301313,25418.0,25418.0
1573224903817535489,25419.0,25419.0
4776350421,25420.0,25420.0
737186694559113216,25421.0,25421.0
2966770391,25422.0,25422.0
866996954,25423.0,25423.0
734457000445288449,45623.0,0.0
720961839807537153,25425.0,25425.0
152916712,25426.0,25426.0
1174323025086492672,25427.0,13448.0
62214907,25428.0,25428.0
100225787,25429.0,19525.0
255939325,25430.0,25430.0
1425122022191996930,16339.0,16339.0
1493307380016291842,25432.0,25432.0
1441499833077014530,25433.0,25433.0
1629049602,25434.0,422.0
21320457,19486.0,0.0
3119862542,25436.0,25436.0
2756268823,25437.0,25437.0
1376266923013513219,38129.0,0.0
1519866102297546752,25439.0,25439.0
1532298662524899328,25440.0,25440.0
1474694518079430659,25441.0,25441.0
2564379429,25442.0,25442.0
371282733,39917.0,0.0
866644044528713728,25444.0,25444.0
19485486,79141.0,25445.0
137450289,25446.0,25446.0
1497783031486160900,79590.0,25447.0
1419195317631787012,17448.0,17448.0
1386794984951717892,13144.0,0.0
1273502536243134464,78872.0,25450.0
1300180548971708416,25451.0,25451.0
2951303997,1172.0,0.0
10834752,25453.0,25453.0
1283121783210639360,47902.0,0.0
1220738898176819201,16611.0,1406.0
1180428864872300545,47902.0,0.0
71652185,1172.0,0.0
231560034,25458.0,25458.0
296047459,25459.0,25459.0
1431330595523731462,25460.0,25460.0
1502447651853377542,4602.0,0.0
15815532,25462.0,25462.0
16601970,65474.0,3396.0
3314635640,25598.0,0.0
1449045369061580807,25465.0,25465.0
403526539,25466.0,25466.0
1091066680904765440,11061.0,0.0
801565028717629440,25468.0,25468.0
441275299,39308.0,25469.0
161043371,50178.0,0.0
4067513260,49601.0,25471.0
4184953775,25472.0,25472.0
358175664,25473.0,0.0
167334838,25474.0,25474.0
1036199251330646016,25475.0,25475.0
1068790432761561088,25476.0,25476.0
1169378764133941248,11061.0,0.0
1260435649368395776,25478.0,25478.0
166810563,25479.0,25479.0
16602052,25480.0,556.0
1169551118755610625,26054.0,0.0
19223504,25482.0,25482.0
1519997904,25483.0,15950.0
137712607,40546.0,556.0
272716776,76498.0,25485.0
1144283597983105026,72875.0,25486.0
261182457,25487.0,25487.0
33379321,47902.0,0.0
1562509913431375872,29575.0,0.0
1549888293625823232,25490.0,25490.0
1584290646952935424,19486.0,0.0
1576758749410525184,25492.0,25492.0
1594260741728927744,25493.0,25493.0
1563256879312437249,27363.0,0.0
1557496465383391232,25495.0,25495.0
1530391452777611265,25496.0,25496.0
1574905082076102656,25497.0,25497.0
1575626782157733889,29575.0,0.0
1460633205183512578,25499.0,25499.0
1498542890796351489,25500.0,25500.0
112022541,25501.0,422.0
1574842534375096321,25502.0,25502.0
1592847629456932865,25503.0,25503.0
1563126278324387843,25504.0,25504.0
1502132729856819203,25505.0,25505.0
1576437464474222595,25506.0,25506.0
1488165363422580736,25507.0,25507.0
1535944016612982786,25508.0,25508.0
1591506808564514819,25509.0,25509.0
1567294883991552003,57741.0,0.0
1498570792246083588,25511.0,25511.0
1504353872655319044,47902.0,0.0
1499558401965457411,25513.0,25513.0
1513137109145911301,25514.0,25514.0
4461662595,41798.0,0.0
1595466592401252352,25516.0,25516.0
1490841544479236096,47902.0,0.0
829960827876696064,25518.0,25518.0
1372351329855627264,25519.0,25519.0
1073404371155574784,47902.0,0.0
1503691082529669127,25521.0,25521.0
1457148420544954375,25522.0,25522.0
1597181107694632967,25523.0,25523.0
1572226521846415367,25524.0,25524.0
1555743857488592903,25525.0,25525.0
1515692000548651017,25526.0,25526.0
1577309967727886346,25527.0,25527.0
1394652751582224385,25528.0,25528.0
735680505039839233,25529.0,25529.0
1565207758386991107,25530.0,25530.0
2668975170,25531.0,25531.0
1243195521126338560,25532.0,25532.0
353981507,76052.0,25533.0
357127239,25534.0,25534.0
1046565961,25535.0,25535.0
1372134852103868420,25536.0,25536.0
820860000,25537.0,25537.0
4506054497,41798.0,0.0
2939245667,69535.0,0.0
1463509183282569219,25540.0,25540.0
956840844623056896,11061.0,0.0
1595564006944772096,25542.0,25542.0
1573106297800724480,25543.0,25543.0
1291791669399097344,25544.0,25544.0
1215885555956944896,25545.0,25545.0
1572657816510369792,25546.0,25546.0
1044345802058076160,25547.0,25547.0
1207625756978941952,25548.0,25548.0
1572500530781458432,23022.0,0.0
993523839786258432,35875.0,0.0
46486649,25551.0,25551.0
1460162329086103558,25552.0,25552.0
1177621950551789569,25553.0,25553.0
1582444694868561921,25598.0,0.0
1573558055614255105,25555.0,25555.0
1578160500424282113,1632.0,0.0
603018371,41798.0,0.0
1596867559583879169,1172.0,0.0
1175844883673878529,25559.0,25559.0
567316481,25560.0,25560.0
158160007,25561.0,25561.0
1584713858161283073,25562.0,25562.0
1418468884705955841,60233.0,0.0
28398744,25000.0,0.0
1456106301952385029,25565.0,25565.0
1575388046152929282,8376.0,0.0
1580700049356591106,32620.0,0.0
1460449263071158272,25568.0,25568.0
1458721152914841600,25000.0,0.0
1363693034932690944,25570.0,25570.0
1571359046174662656,25571.0,25571.0
1571136773169844226,37073.0,0.0
1541464674977341440,38129.0,0.0
824410612075749376,25574.0,25574.0
1593229728315498496,25575.0,25575.0
1552091907710410752,45623.0,0.0
1574055483010387968,39917.0,0.0
128275616,72090.0,3866.0
115430569,25579.0,25579.0
1385178887487774726,50178.0,0.0
1595996348016463875,8376.0,0.0
1561632411317932035,25582.0,25582.0
1573545584765591553,23022.0,0.0
754797069982916609,25584.0,25584.0
1473485526854426625,25585.0,25585.0
871350347377197056,52478.0,0.0
1584183472775651329,1172.0,0.0
1101354170,25588.0,4179.0
1566713300661985280,25589.0,25589.0
1528640193699405824,25590.0,25590.0
122508486,25591.0,25591.0
78468297,25592.0,25592.0
584144073,25593.0,25593.0
1573077591170375682,25594.0,25594.0
1492499657922076674,2383.0,2383.0
1592794172192350210,25596.0,25596.0
1567778799286116354,25597.0,25597.0
1490345653171544066,25598.0,0.0
1573246299364810754,19486.0,0.0
914615073213227008,4000.0,0.0
2795328739,32620.0,0.0
41243878,54845.0,25602.0
148198632,11061.0,0.0
1572963873858150403,1172.0,0.0
1539720709143945219,52478.0,0.0
1039913068862615552,25606.0,25606.0
2416268520,25607.0,25607.0
1388752517689925635,2817.0,0.0
614290686,25000.0,0.0
1568327064477917188,52478.0,0.0
29447428,25611.0,25611.0
810348373467201536,25612.0,25612.0
612193543,52478.0,0.0
798756550403686400,25614.0,25614.0
859498422008545280,25615.0,25615.0
2969130256,25616.0,25616.0
1416710082667102210,25617.0,25617.0
1594550885757116421,25618.0,25618.0
1496853830000074757,25619.0,25619.0
1559230021486665733,31477.0,0.0
1327266713054941184,25621.0,25621.0
1575998137524707334,14043.0,0.0
1572208046050271238,25623.0,25623.0
1445142546431238150,25624.0,0.0
1594447160,25625.0,25625.0
2816824633,21760.0,21760.0
924144960,25627.0,25627.0
153965890,1172.0,0.0
1579048138127572994,25629.0,25629.0
2720093513,25630.0,25630.0
274027851,60018.0,25631.0
1573421060510343175,25632.0,25632.0
1398686795672530944,25633.0,25633.0
1500899819220578304,25634.0,25634.0
1367320079621369856,13144.0,0.0
1514585720966557696,6493.0,6493.0
1501647868037378048,30097.0,25637.0
1521365789626019840,36397.0,25638.0
1487421755237019648,13144.0,0.0
838423890,25640.0,25640.0
1525078883363692544,25641.0,25641.0
1522738086706360320,25642.0,25642.0
380982620,4000.0,0.0
1390977027923193857,19486.0,0.0
1368999903876296705,25645.0,25645.0
764141082196213760,25646.0,25646.0
1396131946456100865,25647.0,2541.0
1573268949516558337,37073.0,0.0
1594900852950573057,25649.0,25649.0
1628788086,25650.0,25650.0
22107517,62650.0,3561.0
1536761786988388361,54540.0,25652.0
252532099,25653.0,25653.0
1336168040531177474,25654.0,25654.0
1396419032807583746,76758.0,25655.0
1579523240216625152,79918.0,0.0
1115538035167330304,11342.0,0.0
1270252751826583552,25658.0,25658.0
116741510,25659.0,25659.0
1572568679652392960,35875.0,0.0
1573282975663390720,25661.0,25661.0
1568294410340663296,14043.0,0.0
1571886966605479936,13144.0,0.0
1548732712013398016,2817.0,0.0
789877523958071296,25665.0,25665.0
421352848,25666.0,25666.0
1510961188133351427,25667.0,25667.0
252007838,2817.0,0.0
180180383,25669.0,25669.0
569202079,21104.0,21104.0
197175722,38078.0,25671.0
1575216376666521601,50178.0,0.0
1573293142387851265,25673.0,25673.0
1591283396197900288,1172.0,0.0
909331955786842113,25675.0,25675.0
361059750,25676.0,25676.0
1648973222,25677.0,25677.0
1584293160263581698,25678.0,25678.0
1557882851042988032,25679.0,25679.0
1109218736,23243.0,15477.0
1594871074763726859,19486.0,0.0
3280557488,25682.0,25682.0
1465046595095965700,25598.0,0.0
1458473136643584004,25684.0,7736.0
1594537885658644482,25685.0,25685.0
1574369222553108482,4000.0,0.0
1175263787697360896,25687.0,25687.0
1584104932549984258,25688.0,25688.0
2370655674,25689.0,25689.0
180704701,25690.0,25690.0
1271175127191912450,47902.0,0.0
562910652,25692.0,25692.0
11621822,50303.0,25299.0
200889793,4000.0,0.0
1029002701,25695.0,25695.0
18175442,52292.0,556.0
1537381747796713472,25697.0,25697.0
173888988,11061.0,0.0
2654295525,25699.0,25699.0
2933216742,25700.0,25700.0
1435660906940280838,4000.0,0.0
16340457,69571.0,25702.0
771753636850466817,25703.0,25703.0
236541422,47159.0,25704.0
4420621823,25000.0,0.0
1474214400894644231,25706.0,25706.0
1254156876016648197,25707.0,25707.0
885822021799641093,25708.0,25708.0
168121863,25709.0,25709.0
2593740297,45623.0,0.0
15029770,14776.0,14776.0
175724046,76860.0,25712.0
48322065,12518.0,4041.0
2578011672,38129.0,0.0
1429868297969938440,32620.0,0.0
3244906016,25716.0,25716.0
14767656,25717.0,25717.0
67196459,25718.0,24588.0
153703985,39917.0,0.0
1008955982549012480,25720.0,25720.0
915430368412618752,1632.0,0.0
1067638040452059136,25722.0,25722.0
1030453855354540032,25723.0,25723.0
139548221,13144.0,0.0
1036619597393350656,25725.0,25725.0
1322143881618706432,25000.0,0.0
46749244,25727.0,25727.0
896731633704947712,25728.0,4740.0
14505546,22009.0,22009.0
1701402186,25730.0,25730.0
1508554665612488714,47902.0,0.0
2833339981,25732.0,25732.0
110450252,25733.0,25733.0
238114383,25734.0,25734.0
50943564,25735.0,25735.0
1045967974623006721,25736.0,25736.0
906811536475344897,25000.0,0.0
1648449110,25738.0,3118.0
58807902,25739.0,25739.0
1315264099,41798.0,0.0
888145893953818626,25741.0,25741.0
1310228493561602048,25742.0,25742.0
1309569430024724480,39307.0,1958.0
14767730,25744.0,25744.0
113596029,25745.0,25745.0
15292041,79763.0,25746.0
252794509,6599.0,2657.0
2422036116,25748.0,25748.0
202725015,25749.0,25749.0
3938539162,25750.0,25750.0
297096863,25751.0,25751.0
1574281895625752577,1632.0,0.0
2817873568,25753.0,25753.0
1574523688187097088,25754.0,25754.0
1125722322642432000,25755.0,25755.0
1013579129621344256,25756.0,25756.0
1524226190008938496,25757.0,25757.0
104683173,75546.0,0.0
1093363137091235840,32620.0,0.0
73225892,25760.0,25760.0
1559392830593724416,52478.0,0.0
67720874,54359.0,25762.0
314398389,25763.0,25763.0
1126631628439212037,25764.0,25764.0
1069633633386942469,73724.0,0.0
2792707770,45623.0,0.0
1099507765070819329,40763.0,25767.0
1079310029600092161,1172.0,0.0
1486513063851225089,50178.0,0.0
1148663319491801089,25770.0,25770.0
1468985869839261696,25771.0,25771.0
268523207,25772.0,25772.0
4891694800,32620.0,0.0
2240370386,23720.0,23720.0
1470356099379261442,19486.0,0.0
1119170643700772866,25776.0,25776.0
49632982,32620.0,0.0
1571694781356548096,41798.0,0.0
1578456800,25779.0,25779.0
1366906592,25780.0,25780.0
1896699619,13144.0,0.0
793597670,77137.0,23581.0
1497783583095681027,25783.0,25783.0
1423687717959999488,25784.0,25784.0
1544434474578059264,25785.0,25785.0
1297685842027323392,25786.0,25786.0
616388334,25787.0,25787.0
858849492099112960,25788.0,25788.0
1541380737798217728,19486.0,0.0
1466141391722094592,1172.0,0.0
1573769718074417152,60233.0,0.0
853798745850486784,25598.0,0.0
906985874134638592,26579.0,25793.0
214783740,40901.0,25794.0
367089411,52032.0,556.0
17389318,26745.0,16065.0
1141069056151363585,25797.0,25797.0
1458889868529082369,25798.0,25798.0
1340649593768275972,25799.0,25799.0
1519434290823667713,66219.0,25800.0
1596568845174677505,26054.0,0.0
1481577949786775553,37073.0,0.0
1206516926161342464,25803.0,25803.0
1583122507900637184,25804.0,25804.0
212162328,25805.0,23543.0
1399161883815550978,25806.0,25806.0
1597679198642085890,25807.0,25807.0
1596250377107775490,25808.0,25808.0
576542496,25809.0,25809.0
771939213545730048,32620.0,0.0
824953105666174976,52478.0,0.0
800675618,78612.0,2297.0
285038379,25813.0,25813.0
495802169,69535.0,0.0
1428995126890831875,52478.0,0.0
153966395,25816.0,25816.0
1481954348104130563,25817.0,25817.0
1450540603503255556,52478.0,0.0
1586063586023153668,47902.0,0.0
105207637,25820.0,2572.0
980687406616625152,25821.0,25821.0
804187552022347776,25822.0,25822.0
1585463572095647744,25598.0,0.0
1551461189233754112,25824.0,25824.0
2859292507,25825.0,25825.0
512579426,25826.0,25826.0
1418282822935224325,8376.0,0.0
1415055148569829381,25828.0,25828.0
1451867428959526917,39917.0,0.0
68507502,5990.0,5990.0
478238574,25831.0,25831.0
982494903337828353,25832.0,25832.0
357128057,25833.0,25833.0
263804798,25834.0,422.0
1041875089157844992,25835.0,25835.0
1212999230614204416,25836.0,25836.0
945200381100879872,25837.0,3761.0
1250365607561719808,8376.0,0.0
1227962836552314880,1632.0,0.0
1243955777557032961,25840.0,25840.0
1249460605599150081,25841.0,25841.0
1207178054608416769,25842.0,627.0
1168717169821020160,25843.0,25843.0
998151358258671616,25844.0,25844.0
1250325600880881666,25845.0,25845.0
923341988228820993,70358.0,25846.0
825023801884676096,47902.0,0.0
1250279484080582657,25848.0,25848.0
1164780102695055361,25849.0,25849.0
1279245200401952770,25850.0,25850.0
1367337145917042690,25851.0,10280.0
1241723915132530691,25852.0,25852.0
1292541456289165314,25853.0,25853.0
1320519643530850307,25854.0,25854.0
1252407111465627652,19486.0,0.0
945117079,25856.0,25856.0
1334779612258168837,25857.0,25857.0
1085503884586446853,25858.0,25858.0
1376348398899490821,25859.0,25859.0
1154987896371212293,25860.0,25860.0
1342286098693681157,25861.0,25861.0
1379459224929890309,26575.0,0.0
1294901030866448390,32620.0,0.0
1445444446548475907,69535.0,0.0
923178489234145283,78192.0,0.0
1299978129834831878,25866.0,25866.0
1280867996911595527,25867.0,25867.0
1377114687100219399,25868.0,25868.0
1335480951854395400,25869.0,25869.0
1548572586,36675.0,25870.0
1511400365249503240,60233.0,0.0
1074616260,25872.0,25872.0
1278564294,25873.0,25873.0
268261327,64349.0,25874.0
846815639822090240,25875.0,25875.0
1071762662432915456,25876.0,25876.0
1259496583810465792,46070.0,25877.0
26826720,25878.0,25878.0
113858535,25879.0,25879.0
4418525177,25880.0,25880.0
3358676987,41798.0,0.0
1093567069201842178,25882.0,25882.0
1645828104,1172.0,0.0
1405547268959244288,39917.0,0.0
1447483852818092032,25885.0,25885.0
1402611354943492096,25886.0,25886.0
514152460,25887.0,25887.0
823870657368821760,25888.0,25888.0
1416401962086567936,25889.0,25889.0
47274009,25890.0,25890.0
1524618483937734656,25891.0,25891.0
831209945802608641,25892.0,422.0
1416930705041395713,279.0,279.0
1455758534126211073,25894.0,25894.0
1597578806818402304,45623.0,0.0
1595732020273246208,25896.0,25896.0
1060128191375966208,27363.0,0.0
275077175,25898.0,7770.0
1155796162605015040,19486.0,0.0
393566271,25000.0,0.0
1249491429828648960,25901.0,25901.0
1114669797214576640,11061.0,0.0
1113237948265193472,25903.0,25903.0
931265807073542145,25904.0,25904.0
42555466,25905.0,25905.0
1272074021144756224,45623.0,0.0
473258061,25907.0,25907.0
17389650,25908.0,25908.0
1573008281928626178,19486.0,0.0
1168621630467137537,25910.0,25910.0
1305719610243604481,25911.0,25911.0
1239609035424325633,25912.0,25912.0
186472538,25913.0,25913.0
1362288650537459713,25914.0,25914.0
2706987101,25915.0,25915.0
1445795850169438210,4602.0,0.0
1515471637042589699,19486.0,0.0
15292534,4602.0,0.0
612473,25919.0,109.0
240998524,25920.0,25920.0
10836092,25921.0,20723.0
1087449238127153152,4000.0,0.0
1923438727,13144.0,0.0
346642571,11061.0,0.0
212686989,25925.0,25925.0
2612615323,47902.0,0.0
113858718,25927.0,25927.0
48847011,25928.0,25928.0
1867864232,75546.0,0.0
1466783923,25930.0,25930.0
4236859572,25931.0,25931.0
267475126,37073.0,0.0
1349605561,25933.0,25933.0
1428102736390787079,19486.0,0.0
