Id,louvainId,wccId,pagerank
1575584792288043028,60233.0,0.0,0.468540531108301
1517132263208615936,31927.0,3952.0,0.15
1304820842182836224,2817.0,0.0,0.291666510889307
1311226649539608576,25293.0,25293.0,0.9612404689154856
1515662430642208768,25294.0,25294.0,0.9612404689154856
1573473781712035861,25295.0,25295.0,0.9612404689154856
4701901160,25296.0,25296.0,0.9612404689154856
3765522797,25297.0,25297.0,0.9612404689154856
2352042350,22026.0,22026.0,0.15
140071281,50303.0,25299.0,0.15
49631603,4602.0,0.0,0.4932621698613864
51466613,25301.0,25301.0,0.9612404689154856
1574562616470544408,13144.0,0.0,0.5137657685100672
1246245153850961923,25303.0,25303.0,0.9612404689154856
1568240943182106624,25304.0,25304.0,0.9612404689154856
216093074,35875.0,0.0,0.2775
1287076965820837892,25306.0,25306.0,0.9612404689154856
1543834061323390976,25307.0,25307.0,0.9612404689154856
1530055646518726656,25308.0,25308.0,0.9612404689154856
380195228,25309.0,25309.0,0.9612404689154856
1576451805516419072,1172.0,0.0,0.4137422421981837
1663914396,25311.0,25311.0,0.9612404689154856
1578646669364580352,25312.0,25312.0,0.9612404689154856
1243569770865274880,25313.0,16573.0,0.405
155753512,25314.0,5425.0,0.260869511831788
1275181632450899973,25315.0,25315.0,0.9612404689154856
1497651913977856003,25316.0,25316.0,0.9612404689154856
1557709188591013889,25317.0,25317.0,0.9612404689154856
1405850527473094657,25318.0,25318.0,0.9612404689154856
800406544776974337,25319.0,25319.0,0.9612404689154856
1969836475,25320.0,25320.0,0.9612404689154856
1218269634,25321.0,1225.0,0.35738140625
2600817092,1632.0,0.0,0.5137657685100672
1233380266384687105,25323.0,25323.0,0.9612404689154852
1578845926478708737,25324.0,25324.0,0.9612404689154856
1457926589862137858,25325.0,25325.0,0.2775
1578329979921866752,25326.0,25326.0,0.9612404689154856
502092248,69535.0,0.0,0.15
581259742,27453.0,0.0,0.3107901398894016
119624160,25000.0,0.0,0.15
1587444775237681152,45623.0,0.0,0.2775
1573285088938393600,35875.0,0.0,0.2775
1572666863024308224,25332.0,25332.0,0.9612404689154856
848314070675718144,47902.0,0.0,0.15
1073162828998213632,25334.0,25334.0,0.9612404689154856
1283842630602948608,4000.0,0.0,0.15
425021928,41798.0,0.0,1.2635003772490292
249591308,1172.0,0.0,0.385875
1276483423453020160,37073.0,0.0,0.15
1573395649718091776,39917.0,0.0,0.3061220151704489
331698668,25598.0,0.0,0.2775
2416005624,57741.0,0.0,0.15
1517638136,25342.0,25342.0,0.9612404689154856
1576830404589486081,61686.0,0.0,0.260869511831788
3051180544,4000.0,0.0,0.4413937592066071
1584902699790860289,1632.0,0.0,0.15
67457538,47097.0,25346.0,0.15
1567677018606632961,47902.0,0.0,0.15
1592519617595015169,37073.0,0.0,2.9167859482552694
1585223686856081409,25000.0,0.0,0.260869511831788
1574405451021778945,25350.0,25350.0,0.9612404689154856
47796743,65247.0,25351.0,0.15
1022193461838184449,25352.0,25352.0,0.9612404689154856
1247501141174353922,25353.0,25353.0,0.9612404689154856
1532952459399811072,25354.0,25354.0,0.9612404689154856
1538495929933778944,25355.0,25355.0,0.9612404689154856
1898271259,25356.0,25356.0,0.9612404689154856
15290909,40598.0,25357.0,0.15
70079008,25358.0,25358.0,0.9612404689154856
1571722533723930625,4000.0,0.0,0.15
2295419436,25360.0,25360.0,0.9612404689154856
1594974975773081603,25361.0,25361.0,0.9612404689154856
1459180082,4602.0,0.0,0.260869511831788
1452099760182153217,25363.0,25363.0,0.9612404689154856
1520007536149155841,25364.0,25364.0,0.9612404689154856
1528227473535684609,25365.0,25365.0,0.9612404689154856
1535258025224720385,25366.0,25366.0,0.9612404689154856
147673651,25367.0,25367.0,0.9612404689154856
1530359023391887361,35875.0,0.0,0.260869511831788
44388921,37546.0,11290.0,0.15
18174520,25370.0,4334.0,0.3551086275855297
1288624141541806082,25371.0,25371.0,0.9612404689154856
1402179928142008322,69132.0,25372.0,0.15
1378626278098620418,25373.0,25373.0,0.9612404689154856
1503323431282036738,41798.0,0.0,0.2093023097089524
1377755137935036418,25375.0,25375.0,0.9612404689154856
1538900376803495938,25376.0,25376.0,0.9612404689154856
1490078843868172290,25377.0,25377.0,0.9612404689154856
1481441297684647938,19486.0,0.0,0.6464974950601925
1412160708167487490,1632.0,0.0,0.15
414011988,47902.0,0.0,0.260869511831788
1595801212573523968,50178.0,0.0,0.15
49369686,13036.0,13036.0,0.15
240996954,25383.0,25383.0,0.9612404689154856
552686175,25384.0,25384.0,0.9612404689154856
1111340099386703877,50178.0,0.0,0.2948340743526492
1501100058246270979,72645.0,0.0,0.3872092843368127
1465121326444650497,4602.0,0.0,0.2775
1434301200279609345,25388.0,25388.0,0.9612404689154856
2345751159,25389.0,25389.0,0.9612404689154856
1480348994891042820,25390.0,25390.0,0.9612404689154856
1380503605082476548,25391.0,25391.0,0.9612404689154856
1463917051437719554,47902.0,0.0,0.260869511831788
48059007,71654.0,0.0,3.154356921464533
1323359095089516544,25394.0,25394.0,0.9612404689154856
1397478527553916933,31477.0,0.0,0.5612889899757042
1479867915335782405,45623.0,0.0,0.4262496517769027
344019609,71654.0,0.0,0.385875
1411711276884054021,25398.0,25398.0,0.9612404689154856
1424669807396409349,25399.0,25399.0,0.9612404689154852
750342818,60233.0,0.0,0.2954813848302307
269308578,25401.0,25401.0,0.9612404689154856
20796069,25598.0,0.0,0.32
184253988,25403.0,25403.0,0.9612404689154856
953955623636480000,25404.0,25404.0,0.9612404689154856
1594238796027101185,25405.0,25405.0,0.9612404689154856
1481029494878130182,27201.0,6087.0,0.15
3031257777,1172.0,0.0,0.15
1463916836957790212,19486.0,0.0,0.468540531108301
2754433723,25409.0,25409.0,0.9612404689154856
1434601658886017031,11061.0,0.0,0.2956816725403279
789743042156691456,25411.0,25411.0,0.9612404689154856
1232687821,25412.0,25412.0,0.9612404689154856
1394008902216392704,47902.0,0.0,0.15
735012905847037952,22922.0,2098.0,0.15
1346833468379045888,25415.0,25415.0,0.9612404689154856
1492668082992652288,25416.0,25416.0,0.9612404689154856
385700562,25417.0,25417.0,0.9612404689154856
1526957772348301313,25418.0,25418.0,0.9612404689154856
1573224903817535489,25419.0,25419.0,0.9612404689154856
4776350421,25420.0,25420.0,0.9612404689154856
737186694559113216,25421.0,25421.0,0.2775
2966770391,25422.0,25422.0,0.2775
866996954,25423.0,25423.0,0.2775
734457000445288449,45623.0,0.0,0.15
720961839807537153,25425.0,25425.0,0.9612404689154856
152916712,25426.0,25426.0,0.9612404689154856
1174323025086492672,25427.0,13448.0,0.2775
62214907,25428.0,25428.0,0.9612404689154856
100225787,25429.0,19525.0,0.2775
255939325,25430.0,25430.0,0.9612404689154856
1425122022191996930,16339.0,16339.0,0.15
1493307380016291842,25432.0,25432.0,0.9612404689154856
1441499833077014530,25433.0,25433.0,0.9612404689154856
1629049602,25434.0,422.0,0.1503483606557377
21320457,19486.0,0.0,0.15
3119862542,25436.0,25436.0,0.9612404689154856
2756268823,25437.0,25437.0,0.9612404689154856
1376266923013513219,38129.0,0.0,0.15
1519866102297546752,25439.0,25439.0,0.9612404689154856
1532298662524899328,25440.0,25440.0,0.9612404689154856
1474694518079430659,25441.0,25441.0,0.2775
2564379429,25442.0,25442.0,0.2775
371282733,39917.0,0.0,0.260869511831788
866644044528713728,25444.0,25444.0,0.2775
19485486,79141.0,25445.0,0.15
137450289,25446.0,25446.0,1.7724809378309714
1497783031486160900,79590.0,25447.0,0.15
1419195317631787012,17448.0,17448.0,0.15
1386794984951717892,13144.0,0.0,0.15
1273502536243134464,78872.0,25450.0,0.15
1300180548971708416,25451.0,25451.0,0.9612404689154856
2951303997,1172.0,0.0,0.15
10834752,25453.0,25453.0,0.9612404689154856
1283121783210639360,47902.0,0.0,0.8717786524836205
1220738898176819201,16611.0,1406.0,0.15
1180428864872300545,47902.0,0.0,0.3837568460657395
71652185,1172.0,0.0,0.2775
231560034,25458.0,25458.0,0.9612404689154856
296047459,25459.0,25459.0,0.9612404689154856
1431330595523731462,25460.0,25460.0,0.9612404689154856
1502447651853377542,4602.0,0.0,0.3201718215407403
15815532,25462.0,25462.0,0.2775
16601970,65474.0,3396.0,0.15
3314635640,25598.0,0.0,0.2775
1449045369061580807,25465.0,25465.0,0.9612404689154856
403526539,25466.0,25466.0,0.9612404689154856
1091066680904765440,11061.0,0.0,0.15
801565028717629440,25468.0,25468.0,0.9612404689154856
441275299,39308.0,25469.0,0.15
161043371,50178.0,0.0,0.15
4067513260,49601.0,25471.0,0.15
4184953775,25472.0,25472.0,0.9612404689154856
358175664,25473.0,0.0,0.1506818181818182
167334838,25474.0,25474.0,0.9612404689154856
1036199251330646016,25475.0,25475.0,0.9612404689154856
1068790432761561088,25476.0,25476.0,0.9612404689154856
1169378764133941248,11061.0,0.0,0.260869511831788
1260435649368395776,25478.0,25478.0,0.9612404689154856
166810563,25479.0,25479.0,0.9612404689154856
16602052,25480.0,556.0,0.269436695801204
1169551118755610625,26054.0,0.0,0.6481657199745993
19223504,25482.0,25482.0,0.9612404689154856
1519997904,25483.0,15950.0,0.2775
137712607,40546.0,556.0,0.2449303241235751
272716776,76498.0,25485.0,0.15
1144283597983105026,72875.0,25486.0,0.15
261182457,25487.0,25487.0,0.9612404689154856
33379321,47902.0,0.0,0.367231633154904
1562509913431375872,29575.0,0.0,0.3272873628427238
1549888293625823232,25490.0,25490.0,0.9612404689154856
1584290646952935424,19486.0,0.0,0.15
1576758749410525184,25492.0,25492.0,0.9612404689154856
1594260741728927744,25493.0,25493.0,0.9612404689154856
1563256879312437249,27363.0,0.0,0.15
1557496465383391232,25495.0,25495.0,0.9612404689154856
1530391452777611265,25496.0,25496.0,0.9612404689154856
1574905082076102656,25497.0,25497.0,0.9612404689154856
1575626782157733889,29575.0,0.0,0.3461498113493637
1460633205183512578,25499.0,25499.0,0.9612404689154856
1498542890796351489,25500.0,25500.0,0.9612404689154856
112022541,25501.0,422.0,0.1503483606557377
1574842534375096321,25502.0,25502.0,0.9612404689154856
1592847629456932865,25503.0,25503.0,0.9612404689154856
1563126278324387843,25504.0,25504.0,0.9612404689154856
1502132729856819203,25505.0,25505.0,0.9612404689154856
1576437464474222595,25506.0,25506.0,0.9612404689154856
1488165363422580736,25507.0,25507.0,0.9612404689154856
1535944016612982786,25508.0,25508.0,0.9612404689154856
1591506808564514819,25509.0,25509.0,0.9612404689154856
1567294883991552003,57741.0,0.0,0.15
1498570792246083588,25511.0,25511.0,0.9612404689154856
1504353872655319044,47902.0,0.0,0.15
1499558401965457411,25513.0,25513.0,0.9612404689154856
1513137109145911301,25514.0,25514.0,0.9612404689154856
4461662595,41798.0,0.0,0.7324187496360876
1595466592401252352,25516.0,25516.0,0.9612404689154856
1490841544479236096,47902.0,0.0,0.2309523657532425
829960827876696064,25518.0,25518.0,0.9612404689154856
1372351329855627264,25519.0,25519.0,0.9612404689154856
1073404371155574784,47902.0,0.0,0.5619381517443246
1503691082529669127,25521.0,25521.0,0.9612404689154858
1457148420544954375,25522.0,25522.0,0.9612404689154856
1597181107694632967,25523.0,25523.0,0.9612404689154856
1572226521846415367,25524.0,25524.0,0.9612404689154856
1555743857488592903,25525.0,25525.0,0.9612404689154856
1515692000548651017,25526.0,25526.0,0.9612404689154856
1577309967727886346,25527.0,25527.0,0.9612404689154856
1394652751582224385,25528.0,25528.0,0.9612404689154856
735680505039839233,25529.0,25529.0,0.9612404689154856
1565207758386991107,25530.0,25530.0,0.9612404689154856
2668975170,25531.0,25531.0,0.9612404689154856
1243195521126338560,25532.0,25532.0,0.9612404689154856
353981507,76052.0,25533.0,0.21375
357127239,25534.0,25534.0,0.9612404689154856
1046565961,25535.0,25535.0,0.9612404689154856
1372134852103868420,25536.0,25536.0,0.9612404689154856
820860000,25537.0,25537.0,0.9612404689154856
4506054497,41798.0,0.0,0.5423308665673389
2939245667,69535.0,0.0,0.1682142857142857
1463509183282569219,25540.0,25540.0,0.9612404689154856
956840844623056896,11061.0,0.0,0.15
1595564006944772096,25542.0,25542.0,0.9612404689154856
1573106297800724480,25543.0,25543.0,0.9612404689154856
1291791669399097344,25544.0,25544.0,0.9612404689154856
1215885555956944896,25545.0,25545.0,0.9612404689154856
1572657816510369792,25546.0,25546.0,0.9612404689154856
1044345802058076160,25547.0,25547.0,0.9612404689154856
1207625756978941952,25548.0,25548.0,0.9612404689154856
1572500530781458432,23022.0,0.0,0.7216922850332695
993523839786258432,35875.0,0.0,0.15
46486649,25551.0,25551.0,0.9612404689154856
1460162329086103558,25552.0,25552.0,0.9612404689154856
1177621950551789569,25553.0,25553.0,0.2775
1582444694868561921,25598.0,0.0,0.2093023097089524
1573558055614255105,25555.0,25555.0,0.9612404689154856
1578160500424282113,1632.0,0.0,0.2775
603018371,41798.0,0.0,0.6403745283734092
1596867559583879169,1172.0,0.0,0.3880461537525499
1175844883673878529,25559.0,25559.0,0.9612404689154856
567316481,25560.0,25560.0,0.9612404689154856
158160007,25561.0,25561.0,0.9612404689154856
1584713858161283073,25562.0,25562.0,0.9612404689154856
1418468884705955841,60233.0,0.0,0.15
28398744,25000.0,0.0,0.15
1456106301952385029,25565.0,25565.0,0.9612404689154856
1575388046152929282,8376.0,0.0,0.5137657685100673
1580700049356591106,32620.0,0.0,0.468540531108301
1460449263071158272,25568.0,25568.0,0.9612404689154856
1458721152914841600,25000.0,0.0,0.4726187519234598
1363693034932690944,25570.0,25570.0,0.9612404689154856
1571359046174662656,25571.0,25571.0,0.9612404689154856
1571136773169844226,37073.0,0.0,0.260869511831788
1541464674977341440,38129.0,0.0,0.3461498113493637
824410612075749376,25574.0,25574.0,0.9612404689154856
1593229728315498496,25575.0,25575.0,0.9612404689154856
1552091907710410752,45623.0,0.0,0.15
1574055483010387968,39917.0,0.0,0.3647786811430215
128275616,72090.0,3866.0,0.1682142857142857
115430569,25579.0,25579.0,0.9612404689154856
1385178887487774726,50178.0,0.0,0.3302289467932233
1595996348016463875,8376.0,0.0,0.9368865766993456
1561632411317932035,25582.0,25582.0,0.9612404689154856
1573545584765591553,23022.0,0.0,0.468540531108301
754797069982916609,25584.0,25584.0,0.9612404689154856
1473485526854426625,25585.0,25585.0,0.9612404689154856
871350347377197056,52478.0,0.0,0.15
1584183472775651329,1172.0,0.0,0.15
1101354170,25588.0,4179.0,0.5325000000000001
1566713300661985280,25589.0,25589.0,0.9612404689154856
1528640193699405824,25590.0,25590.0,0.2775
122508486,25591.0,25591.0,0.9612404689154856
78468297,25592.0,25592.0,0.9612404689154856
584144073,25593.0,25593.0,0.9612404689154856
1573077591170375682,25594.0,25594.0,0.9612404689154856
1492499657922076674,2383.0,2383.0,0.15
1592794172192350210,25596.0,25596.0,0.9612404689154856
1567778799286116354,25597.0,25597.0,0.9612404689154856
1490345653171544066,25598.0,0.0,1.0035724690340628
1573246299364810754,19486.0,0.0,0.15
914615073213227008,4000.0,0.0,0.15
2795328739,32620.0,0.0,0.5137657685100673
41243878,54845.0,25602.0,0.15
148198632,11061.0,0.0,2.05885353024816
1572963873858150403,1172.0,0.0,0.15
1539720709143945219,52478.0,0.0,0.3061220151704489
1039913068862615552,25606.0,25606.0,0.9612404689154856
2416268520,25607.0,25607.0,0.9612404689154856
1388752517689925635,2817.0,0.0,0.6352900505599439
614290686,25000.0,0.0,0.15
1568327064477917188,52478.0,0.0,0.15
29447428,25611.0,25611.0,0.9612404689154856
810348373467201536,25612.0,25612.0,0.9612404689154856
612193543,52478.0,0.0,0.15
798756550403686400,25614.0,25614.0,0.9612404689154856
859498422008545280,25615.0,25615.0,0.9612404689154856
2969130256,25616.0,25616.0,0.9612404689154856
1416710082667102210,25617.0,25617.0,0.9612404689154856
1594550885757116421,25618.0,25618.0,0.9612404689154856
1496853830000074757,25619.0,25619.0,0.9612404689154856
1559230021486665733,31477.0,0.0,0.716370410202037
1327266713054941184,25621.0,25621.0,0.2775
1575998137524707334,14043.0,0.0,0.15
1572208046050271238,25623.0,25623.0,0.9612404689154856
1445142546431238150,25624.0,0.0,3.396108871414429
1594447160,25625.0,25625.0,0.9612404689154856
2816824633,21760.0,21760.0,0.15
924144960,25627.0,25627.0,0.9612404689154856
153965890,1172.0,0.0,0.2775
1579048138127572994,25629.0,25629.0,0.9612404689154856
2720093513,25630.0,25630.0,0.9612404689154856
274027851,60018.0,25631.0,0.260869511831788
1573421060510343175,25632.0,25632.0,0.9612404689154856
1398686795672530944,25633.0,25633.0,0.9612404689154856
1500899819220578304,25634.0,25634.0,0.9612404689154856
1367320079621369856,13144.0,0.0,0.15
1514585720966557696,6493.0,6493.0,0.15
1501647868037378048,30097.0,25637.0,0.15
1521365789626019840,36397.0,25638.0,0.15
1487421755237019648,13144.0,0.0,0.15
838423890,25640.0,25640.0,0.9612404689154856
1525078883363692544,25641.0,25641.0,0.2775
1522738086706360320,25642.0,25642.0,0.2775
380982620,4000.0,0.0,0.2775
1390977027923193857,19486.0,0.0,1.1636380622802176
1368999903876296705,25645.0,25645.0,0.9612404689154856
764141082196213760,25646.0,25646.0,0.9612404689154856
1396131946456100865,25647.0,2541.0,0.2775
1573268949516558337,37073.0,0.0,0.15
1594900852950573057,25649.0,25649.0,0.9612404689154856
1628788086,25650.0,25650.0,0.9612404689154856
22107517,62650.0,3561.0,0.15
1536761786988388361,54540.0,25652.0,0.15
252532099,25653.0,25653.0,0.9612404689154856
1336168040531177474,25654.0,25654.0,0.9612404689154856
1396419032807583746,76758.0,25655.0,0.15
1579523240216625152,79918.0,0.0,0.9577303598587482
1115538035167330304,11342.0,0.0,0.4137422421981837
1270252751826583552,25658.0,25658.0,0.9612404689154856
116741510,25659.0,25659.0,0.9612404689154856
1572568679652392960,35875.0,0.0,0.15
1573282975663390720,25661.0,25661.0,0.9612404689154856
1568294410340663296,14043.0,0.0,0.21375
1571886966605479936,13144.0,0.0,0.15
1548732712013398016,2817.0,0.0,0.1804921356957231
789877523958071296,25665.0,25665.0,0.9612404689154856
421352848,25666.0,25666.0,0.9612404689154856
1510961188133351427,25667.0,25667.0,0.9612404689154856
252007838,2817.0,0.0,0.4137422421981837
180180383,25669.0,25669.0,0.9612404689154856
569202079,21104.0,21104.0,0.15
197175722,38078.0,25671.0,0.15
1575216376666521601,50178.0,0.0,0.5700555082497399
1573293142387851265,25673.0,25673.0,0.9612404689154856
1591283396197900288,1172.0,0.0,0.15
909331955786842113,25675.0,25675.0,0.9612404689154856
361059750,25676.0,25676.0,0.9612404689154856
1648973222,25677.0,25677.0,0.9612404689154856
1584293160263581698,25678.0,25678.0,0.9612404689154856
1557882851042988032,25679.0,25679.0,0.9612404689154856
1109218736,23243.0,15477.0,0.15
1594871074763726859,19486.0,0.0,0.15
3280557488,25682.0,25682.0,0.9612404689154856
1465046595095965700,25598.0,0.0,0.5172656625858035
1458473136643584004,25684.0,7736.0,0.2775
1594537885658644482,25685.0,25685.0,0.9612404689154856
1574369222553108482,4000.0,0.0,0.3461498113493637
1175263787697360896,25687.0,25687.0,0.2775
1584104932549984258,25688.0,25688.0,0.9612404689154856
2370655674,25689.0,25689.0,0.9612404689154856
180704701,25690.0,25690.0,0.9612404689154856
1271175127191912450,47902.0,0.0,0.4044328929594702
562910652,25692.0,25692.0,0.9612404689154856
11621822,50303.0,25299.0,0.21375
200889793,4000.0,0.0,0.260869511831788
1029002701,25695.0,25695.0,2.4728517813367983
18175442,52292.0,556.0,0.1947194444444444
1537381747796713472,25697.0,25697.0,0.9612404689154856
173888988,11061.0,0.0,0.15
2654295525,25699.0,25699.0,0.9612404689154856
2933216742,25700.0,25700.0,0.9612404689154856
1435660906940280838,4000.0,0.0,0.2378108932632707
16340457,69571.0,25702.0,0.15
771753636850466817,25703.0,25703.0,0.9612404689154856
236541422,47159.0,25704.0,0.15
4420621823,25000.0,0.0,0.260869511831788
1474214400894644231,25706.0,25706.0,0.9612404689154856
1254156876016648197,25707.0,25707.0,0.9612404689154856
885822021799641093,25708.0,25708.0,0.260869511831788
168121863,25709.0,25709.0,0.9612404689154856
2593740297,45623.0,0.0,0.260869511831788
15029770,14776.0,14776.0,0.15
175724046,76860.0,25712.0,0.21375
48322065,12518.0,4041.0,0.15
2578011672,38129.0,0.0,0.15
1429868297969938440,32620.0,0.0,0.2663061094622618
3244906016,25716.0,25716.0,0.9612404689154856
14767656,25717.0,25717.0,0.385875
67196459,25718.0,24588.0,0.2775
153703985,39917.0,0.0,0.260869511831788
1008955982549012480,25720.0,25720.0,0.9612404689154856
915430368412618752,1632.0,0.0,0.2775
1067638040452059136,25722.0,25722.0,0.9612404689154856
1030453855354540032,25723.0,25723.0,0.9612404689154856
139548221,13144.0,0.0,0.1567550068928875
1036619597393350656,25725.0,25725.0,0.9612404689154856
1322143881618706432,25000.0,0.0,0.3461498113493637
46749244,25727.0,25727.0,0.9612404689154856
896731633704947712,25728.0,4740.0,0.5325000000000001
14505546,22009.0,22009.0,0.15
1701402186,25730.0,25730.0,0.9612404689154856
1508554665612488714,47902.0,0.0,0.15
2833339981,25732.0,25732.0,0.9612404689154856
110450252,25733.0,25733.0,0.9612404689154856
238114383,25734.0,25734.0,0.9612404689154856
50943564,25735.0,25735.0,0.2775
1045967974623006721,25736.0,25736.0,0.9612404689154856
906811536475344897,25000.0,0.0,0.4402230009844793
1648449110,25738.0,3118.0,0.2775
58807902,25739.0,25739.0,0.9612404689154856
1315264099,41798.0,0.0,0.260869511831788
888145893953818626,25741.0,25741.0,0.9612404689154856
1310228493561602048,25742.0,25742.0,0.9612404689154856
1309569430024724480,39307.0,1958.0,0.5484375
14767730,25744.0,25744.0,0.2775
113596029,25745.0,25745.0,0.9612404689154856
15292041,79763.0,25746.0,0.15
252794509,6599.0,2657.0,0.1659375
2422036116,25748.0,25748.0,0.9612404689154856
202725015,25749.0,25749.0,0.9612404689154856
3938539162,25750.0,25750.0,0.9612404689154856
297096863,25751.0,25751.0,0.9612404689154856
1574281895625752577,1632.0,0.0,0.6113808827401
2817873568,25753.0,25753.0,0.9612404689154856
1574523688187097088,25754.0,25754.0,0.9612404689154856
1125722322642432000,25755.0,25755.0,0.9612404689154856
1013579129621344256,25756.0,25756.0,0.9612404689154856
1524226190008938496,25757.0,25757.0,0.9612404689154856
104683173,75546.0,0.0,2.334256335755152
1093363137091235840,32620.0,0.0,0.4137422421981837
73225892,25760.0,25760.0,0.9612404689154856
1559392830593724416,52478.0,0.0,0.15
67720874,54359.0,25762.0,0.21375
314398389,25763.0,25763.0,0.9612404689154856
1126631628439212037,25764.0,25764.0,0.9612404689154856
1069633633386942469,73724.0,0.0,0.3581206218856455
2792707770,45623.0,0.0,0.4518422551710595
1099507765070819329,40763.0,25767.0,0.15
1079310029600092161,1172.0,0.0,0.15
1486513063851225089,50178.0,0.0,0.3461498113493637
1148663319491801089,25770.0,25770.0,0.9612404689154856
1468985869839261696,25771.0,25771.0,0.9612404689154856
268523207,25772.0,25772.0,0.9612404689154856
4891694800,32620.0,0.0,1.1349518992507757
2240370386,23720.0,23720.0,0.15
1470356099379261442,19486.0,0.0,0.3461498113493637
1119170643700772866,25776.0,25776.0,0.9612404689154856
49632982,32620.0,0.0,1.780371206743701
1571694781356548096,41798.0,0.0,0.2775
1578456800,25779.0,25779.0,0.9612404689154856
1366906592,25780.0,25780.0,0.9612404689154856
1896699619,13144.0,0.0,1.6406467899602677
793597670,77137.0,23581.0,0.15
1497783583095681027,25783.0,25783.0,0.9612404689154856
1423687717959999488,25784.0,25784.0,1.7724809378309714
1544434474578059264,25785.0,25785.0,0.9612404689154856
1297685842027323392,25786.0,25786.0,0.9612404689154856
616388334,25787.0,25787.0,0.9612404689154856
858849492099112960,25788.0,25788.0,0.9612404689154856
1541380737798217728,19486.0,0.0,0.260869511831788
1466141391722094592,1172.0,0.0,0.3461498113493637
1573769718074417152,60233.0,0.0,1.0874017903752986
853798745850486784,25598.0,0.0,0.15
906985874134638592,26579.0,25793.0,0.15
214783740,40901.0,25794.0,0.21375
367089411,52032.0,556.0,0.1925
17389318,26745.0,16065.0,0.21375
1141069056151363585,25797.0,25797.0,0.9612404689154856
1458889868529082369,25798.0,25798.0,0.9612404689154856
1340649593768275972,25799.0,25799.0,0.9612404689154858
1519434290823667713,66219.0,25800.0,0.15
1596568845174677505,26054.0,0.0,0.15
1481577949786775553,37073.0,0.0,0.8081274537068497
1206516926161342464,25803.0,25803.0,0.9612404689154856
1583122507900637184,25804.0,25804.0,0.9612404689154856
212162328,25805.0,23543.0,0.2775
1399161883815550978,25806.0,25806.0,0.9612404689154856
1597679198642085890,25807.0,25807.0,0.9612404689154856
1596250377107775490,25808.0,25808.0,0.9612404689154856
576542496,25809.0,25809.0,0.9612404689154856
771939213545730048,32620.0,0.0,0.2248957731365904
824953105666174976,52478.0,0.0,0.15
800675618,78612.0,2297.0,0.1762083333333333
285038379,25813.0,25813.0,0.2775
495802169,69535.0,0.0,0.15
1428995126890831875,52478.0,0.0,0.3872092843368127
153966395,25816.0,25816.0,0.9612404689154856
1481954348104130563,25817.0,25817.0,0.2775
1450540603503255556,52478.0,0.0,0.260869511831788
1586063586023153668,47902.0,0.0,0.2093023097089524
105207637,25820.0,2572.0,0.5232916666666666
980687406616625152,25821.0,25821.0,0.9612404689154856
804187552022347776,25822.0,25822.0,0.9612404689154856
1585463572095647744,25598.0,0.0,0.379634043370642
1551461189233754112,25824.0,25824.0,0.9612404689154856
2859292507,25825.0,25825.0,0.9612404689154856
512579426,25826.0,25826.0,0.2775
1418282822935224325,8376.0,0.0,0.2540813434469658
1415055148569829381,25828.0,25828.0,0.9612404689154856
1451867428959526917,39917.0,0.0,0.15
68507502,5990.0,5990.0,0.15
478238574,25831.0,25831.0,0.9612404689154856
982494903337828353,25832.0,25832.0,0.9612404689154856
357128057,25833.0,25833.0,0.9612404689154856
263804798,25834.0,422.0,0.1506967213114754
1041875089157844992,25835.0,25835.0,0.9612404689154856
1212999230614204416,25836.0,25836.0,0.9612404689154856
945200381100879872,25837.0,3761.0,0.2775
1250365607561719808,8376.0,0.0,1.1121931146138118
1227962836552314880,1632.0,0.0,0.282274314783218
1243955777557032961,25840.0,25840.0,0.9612404689154856
1249460605599150081,25841.0,25841.0,0.9612404689154856
1207178054608416769,25842.0,627.0,0.2775
1168717169821020160,25843.0,25843.0,0.9612404689154856
998151358258671616,25844.0,25844.0,0.9612404689154856
1250325600880881666,25845.0,25845.0,0.9612404689154856
923341988228820993,70358.0,25846.0,0.15
825023801884676096,47902.0,0.0,8.666966579947836
1250279484080582657,25848.0,25848.0,0.9612404689154856
1164780102695055361,25849.0,25849.0,0.9612404689154856
1279245200401952770,25850.0,25850.0,0.9612404689154856
1367337145917042690,25851.0,10280.0,0.2775
1241723915132530691,25852.0,25852.0,0.9612404689154856
1292541456289165314,25853.0,25853.0,0.9612404689154856
1320519643530850307,25854.0,25854.0,0.9612404689154856
1252407111465627652,19486.0,0.0,0.6710868890223168
945117079,25856.0,25856.0,0.9612404689154856
1334779612258168837,25857.0,25857.0,0.9612404689154856
1085503884586446853,25858.0,25858.0,0.9612404689154856
1376348398899490821,25859.0,25859.0,0.9612404689154856
1154987896371212293,25860.0,25860.0,0.9612404689154856
1342286098693681157,25861.0,25861.0,0.9612404689154856
1379459224929890309,26575.0,0.0,0.15
1294901030866448390,32620.0,0.0,0.3312628813863444
1445444446548475907,69535.0,0.0,0.15
923178489234145283,78192.0,0.0,0.15
1299978129834831878,25866.0,25866.0,0.9612404689154856
1280867996911595527,25867.0,25867.0,0.9612404689154856
1377114687100219399,25868.0,25868.0,0.9612404689154856
1335480951854395400,25869.0,25869.0,0.2775
1548572586,36675.0,25870.0,0.15
1511400365249503240,60233.0,0.0,0.169753397345627
1074616260,25872.0,25872.0,0.9612404689154856
1278564294,25873.0,25873.0,0.9612404689154856
268261327,64349.0,25874.0,0.15
