index,author_id
21114,931383410538332160
21115,1020600086
21116,395124513
21117,1302976951897018375
21118,46735154
21119,4823785271
21120,601169723
21121,2154110792
21122,44638033
21123,1384281
21124,566566746
21125,254615390
21126,973598271892582400
21127,1104872346345762816
21128,929681318341996544
21129,855785981886296064
21130,915667961041612800
21131,873659828396322816
21132,958321713439272960
21133,882235044672270336
21134,966111703124635648
21135,796761117678858240
21136,21307254
21137,939737379748933633
21138,124067707
21139,1547239345765359616
21140,392765312
21141,845225862
21142,1972969362
21143,34152338
21144,1571509439349276672
21145,1575041556297433088
21146,825282824165015552
21147,1523667735288365056
21148,1592682227690782720
21149,1573327921791516672
21150,1579891412161675264
21151,1547024911515926528
21152,1573069356795396097
21153,1351101334829887491
21154,1328066504487825411
21155,1596788389566627841
21156,1575476533942173697
21157,1401678634147004417
21158,1596203016662695937
21159,1574911221219868673
21160,1387183110396198913
21161,1388855817621880833
21162,1576899385203507201
21163,1545110136980652033
21164,15278016
21165,54599618
21166,349249475
21167,1461401675197997056
21168,1491012700041789442
21169,1552536963558817794
21170,1471096825415274496
21171,1342562620390313984
21172,1517792287798923264
21173,1405296862362406912
21174,4127006667
21175,1573657749510045698
21176,1488433906240000000
21177,1574667483025313792
21178,2586910680
21179,870653917
21180,1581298904619958275
21181,1574333471471767553
21182,1472809425907814401
21183,1575730231612084225
21184,1500858641179623428
21185,1536331547686539266
21186,1596267704318500864
21187,1596232350429421568
21188,1475887081045958656
21189,1470350674793668608
21190,1534048334838571008
21191,1517236703131410432
21192,1447849667279003648
21193,1416394797829398529
21194,1422816106662666241
21195,1474661033104973826
21196,1372854854763225090
21197,1424871651032768516
21198,1399249248655319044
21199,1424325480166006789
21200,1500397109312299013
21201,1440455263547367430
21202,1513726773460017163
21203,1507022217040699402
21204,1406967584277209097
21205,1448134202105339914
21206,1513529978947706892
21207,1471126740206428172
21208,1383836319340634125
21209,1440181066568900623
21210,1440323327881453584
21211,1461351171071746065
21212,1496893052140462099
21213,1463920448228368403
21214,1430903254376849428
21215,1463920154157326356
21216,1463919179111669781
21217,1433477777513062428
21218,42541093
21219,1463917831133667368
21220,1596603216078192646
21221,2653233197
21222,1364706840945168388
21223,819323117881409542
21224,469311538
21225,42016832
21226,720707648
21227,32317506
21228,1518681523175755776
21229,1578282835345084416
21230,822084505737564160
21231,1514215728118960128
21232,1408793538024902656
21233,718060694986493952
21234,1573987620283158528
21235,1554910118046797824
21236,4628488273
21237,286597203
21238,3065585755
21239,1369313072985292808
21240,1390746117286019080
21241,1425068264862978049
21242,1573371539973672961
21243,1365290206199484417
21244,424484966
21245,1444454051530346497
21246,1434864569332207617
21247,747397145905532929
21248,1410740740905439233
21249,35725414
21250,1572824016737472513
21251,816652388
21252,2396070001
21253,1435292177513463817
21254,1597789897661812738
21255,1486365038457851906
21256,1448473677868240898
21257,111747199
21258,1584680766000271362
21259,1573300153959976960
21260,1573737522693541888
21261,1586222792235945984
21262,1585580995675557888
21263,1576923346629169152
21264,1571000449691684864
21265,1592359787119120384
21266,1579289907037868032
21267,1593544997395369985
21268,278208641
21269,1575602797353242625
21270,1592858619015729153
21271,1582456589537382402
21272,1575375869149057025
21273,1589524279036874753
21274,1575753222945640451
21275,1572959683975188483
21276,26550418
21277,1595354487652487171
21278,1594918880425938946
21279,1582385112590979076
21280,1546710315320360960
21281,1510865538200834051
21282,1588300199633555459
21283,1539876078679953411
21284,1573516225216647173
21285,2450595989
21286,1573109277317009413
21287,344006810
21288,1577139715303936006
21289,1571367621366349826
21290,1572572902884577284
21291,1579481922434371593
21292,798794247499460608
21293,49619131
21294,328016061
21295,2548900033
21296,1713184964
21297,1458597714111959045
21298,1574027350072823813
21299,1317582744294199301
21300,3343720653
21301,290005201
21302,455942361
21303,1508457223604867078
21304,1369734023103320070
21305,4131463397
21306,173351156
21307,1425902184571539463
21308,1407370026143911943
21309,1055262307679461376
21310,1023188008382750720
21311,1105269241656369152
21312,1018411975221698560
21313,1165451914693304320
21314,1638473988
21315,1970872591
21316,17833987
21317,1206660364194271232
21318,3671138595
21319,290791716
21320,928383181044232192
21321,1199794437347520512
21322,979481340314824704
21323,909016737567387648
21324,923639552874557440
21325,15016249
21326,63512905
21327,995812225192472577
21328,1291101708660158465
21329,895776041012166656
21330,1286420068948160513
21331,1140938474071175169
21332,1470539437692096523
21333,943977763056312320
21334,1161768427922567170
21335,1508785893649252352
21336,37036390
21337,1347130937994215424
21338,1333492728907268096
21339,1305201222736064514
21340,1523887532848545792
21341,275587436
21342,400630125
21343,54600047
21344,593043826
21345,257499509
21346,1269308881123061763
21347,1362137902960967681
21348,559751557
21349,3061653894
21350,1494491145178697729
21351,1127324354096680960
21352,1071810233201086464
21353,1452957049487118336
21354,1933910437
21355,906043825
21356,1245557862551539713
21357,1574215108271558657
21358,1850810804
21359,1574494288930426881
21360,1573272420932145153
21361,19997113
21362,233906617
21363,234693053
21364,2933203393
21365,73212359
21366,1014889434184024065
21367,1575872340998508546
21368,1498452417477627906
21369,1212082948649799682
21370,1463551130852491269
21371,1572200950193946624
21372,1290031885830291456
21373,801748006919962624
21374,27337190
21375,903509608467234816
21376,1545451433507651584
21377,1322921619027886080
21378,1574111009660436480
21379,1572479548884746240
21380,1553539560
21381,1076437500
21382,1592882991814115329
21383,1175609587652792320
21384,757767737766805505
21385,1574300693938274305
21386,1584651998644895745
21387,1572556718978072577
21388,1595195786874290177
21389,1478279581954097156
21390,1518962460065099778
21391,296296977
21392,1274088122729594882
21393,1574041310931156994
21394,1438165880836345856
21395,1545490006072066050
21396,1419761252067332096
21397,1534920108593795072
21398,1523095612656340992
21399,885939398428295170
21400,726514007935438848
21401,98902560
21402,1575297993397469187
21403,1573332375307780099
21404,1553419829692039171
21405,1536811522533511169
21406,1316101156201005059
21407,1410232736661524481
21408,1572732397367558147
21409,58270259
21410,1253534873756860419
21411,236003896
21412,1562177264078446592
21413,985604833997619200
21414,1382074977776717826
21415,1434210902883061762
21416,1597851824161103872
21417,75309647
21418,823373037852499968
21419,1372971418908958720
21420,2291737172
21421,218702421
21422,54862428
21423,106504800
21424,1590718820070686725
21425,1406408777490911235
21426,1399057588239618051
21427,1576007313403486209
21428,1380121306532749313
21429,1511936117779615747
21430,1454433847395897347
21431,115679855
21432,2457936495
21433,2800820856
21434,62988923
21435,1580312123439284230
21436,1266063621924290566
21437,1515500803464777732
21438,18424448
21439,393028237
21440,1243454694183391232
21441,464069268
21442,1448005778418323461
21443,1424022579619184640
21444,1109548991119851520
21445,1569362548041941000
21446,170468016
21447,1101321758651678728
21448,1507621763538112518
21449,616374967
21450,543761086
21451,1550858839175618560
21452,29958859
21453,38871755
21454,1484393359930236928
21455,746515873406590976
21456,1382744613748940800
21457,1450242176315760640
21458,1333207955068624896
21459,1408312021
21460,1286962734
21461,1232937696
21462,1190917730372870144
21463,1522876465813069825
21464,149234407
21465,1477770668536176641
21466,1365163982508728321
21467,1533870301943332864
21468,2885493519
21469,32580369
21470,282665753
21471,3312788273
21472,1493554625299030020
21473,1560964765538996225
21474,1579041691256115201
21475,1542746661025632257
21476,1542794502934777857
21477,1216477432015798272
21478,1254086253818986496
21479,904780810821091328
21480,2409440058
21481,1454475660081176580
21482,48833346
21483,1552339090359582720
21484,299180876
21485,302064459
21486,1410671438
21487,174138209
21488,33629027
21489,46998371
21490,1182612267184996354
21491,1284702105433849858
21492,43852658
21493,1620648822
21494,22881144
21495,83960701
21496,21570431
21497,133243776
21498,162341763
21499,2845123461
21500,627909509
21501,398271367
21502,379921309
21503,2166255624
21504,3166774188
21505,1480994106990075913
21506,302588853
21507,1094001361019125760
21508,39920567
21509,1076566380441419776
21510,1199779586722152448
21511,1122951893020491776
21512,1189304712853635072
21513,1134192200928116736
21514,7152572
21515,1207653379809394688
21516,2999526337
21517,1592192121343283200
21518,516498371
21519,1594966124747186176
21520,988095433
21521,738796494
21522,1072629344177143809
21523,705084185195757569
21524,1196792886328737793
21525,1313732418705133568
21526,1370036781639372800
21527,86582257
21528,17114105
21529,733938116218617856
21530,739400190981865472
21531,1450039295302012929
21532,278733827
21533,985167505248235520
21534,731135034426425345
21535,1112634582661103617
21536,1502766474733129730
21537,1359668563208855552
21538,1214873275651612672
21539,1299979183540428800
21540,1572643156293783552
21541,1277886058064011264
21542,1153649236522590208
21543,790438963
21544,1390898648439951363
21545,71902263
21546,1249727162086612993
21547,1444605092351467521
21548,1491461757205766145
21549,1124985744701808641
21550,1455470946425397248
21551,772875331
21552,1557495970396528640
21553,1211892978786000898
21554,2535269459
21555,898544126194589696
21556,2241930330
21557,1383823800874143749
21558,971842664
21559,1464591851512422403
21560,1283138888551337984
21561,1242945823849287680
21562,1561648060958216192
21563,937022291803869184
21564,1014251628030038016
21565,1572851471338672128
21566,878266856532054016
21567,1259544465309667328
21568,1574798101914816512
21569,847104820905480192
21570,14492779
21571,238625906
21572,770596388870692864
21573,2246911093
21574,577315958
21575,126166138
21576,475341947
21577,540877948
21578,1415390334
21579,1435633173568708612
21580,907855291571736577
21581,1134900252161576961
21582,1573721212416659457
21583,1183811270740512769
21584,1273066443723214850
21585,1597016347304759298
21586,1519422218693926912
21587,1585241759281471488
21588,1459769667564756992
21589,1575056138307002368
21590,244655263
21591,1574190091177758720
21592,605627556
21593,1525817526197837824
21594,1471629302777143296
21595,1550929483523317760
21596,11347122
21597,3568116915
21598,1629824180
21599,1558234459874496515
21600,1580883177882673153
21601,1510571878624157697
21602,1572891478816350209
21603,1423265116481544193
21604,230499515
21605,1404615702225510401
21606,226829511
21607,1512840775628906498
21608,1586032635901534210
21609,1573638230016155650
21610,1574102374783803394
21611,110437588
21612,269296854
21613,399320281
21614,2575115489
21615,18949349
21616,1285302088558415877
21617,39134450
21618,621618430
21619,1594870485812219910
21620,800662784
21621,1479932481193271300
21622,1423996899720323076
21623,1404853845545607172
21624,1574463981644910598
21625,3322225942
21626,117777690
21627,1495975975582064645
21628,48309531
21629,1574518532150288389
21630,1378965467654676485
21631,1596024866561327105
21632,1576082539373920257
21633,1573428306241806341
21634,2946049321
21635,238363947
21636,512042286
21637,143205683
21638,1484952288913416198
21639,718446508404842496
21640,2890212667
21641,1498973278744031232
21642,1518694069370826752
21643,1518223634892009472
21644,1419282337578299392
21645,1332240365538193408
21646,108864866
21647,1538886025891786752
21648,1477204654958260225
21649,1412528749808136193
21650,1347672040225058817
21651,2584552812
21652,1514629494753091593
21653,1452608648564387842
21654,1326657917370707970
21655,1312807375158509568
21656,1315389505201897472
21657,1268488716537954304
21658,953339289798049792
21659,1560750147935535104
21660,713098095341469696
21661,959656680152760320
21662,1254031849103425536
21663,1584114856461991936
21664,948878765202997248
21665,12395922
21666,1533093277
21667,1408871944322232323
21668,960639779644768257
21669,1553359063001464833
21670,262219168
21671,1474665903010820099
21672,1567582993153130497
21673,2812356004
21674,1574143419064123393
21675,1544054520476467201
21676,1535458289462411265
21677,1499075470779953156
21678,1255443040333856770
21679,1540437264660037634
21680,1196177090611040256
21681,1581118163827163138
21682,1239439881987739648
21683,89204157
21684,838316387776987138
21685,1572982203788689410
21686,1253074690781872128
21687,1484842413554348037
21688,1593937513776807939
21689,872221335136555009
21690,1024082376740098049
21691,1212967476054511617
21692,1438434869940531206
21693,406136298
21694,1583486094187823108
21695,142256570
21696,1325999606
21697,244917756
21698,58795521
21699,548480514
21700,908341109637644293
21701,271656466
21702,402990615
21703,1275834292535427078
21704,1572303213751042054
21705,133244449
21706,3423151659
21707,437331504
21708,1088709340448608256
21709,546645563
21710,1323591194182602752
21711,1097937744209301504
21712,725663634035232768
21713,1107380943042564096
21714,221324862
21715,507848257
21716,1566861405919350784
21717,956195204515680256
21718,3183289925
21719,299968082
21720,702003155807162369
21721,751904342
21722,93922911
21723,1107049606448336898
21724,1300424229297430528
21725,907861305649897472
21726,1287441436246384640
21727,4793902706
21728,2426742387
21729,500508284
21730,274802300
21731,30746240
21732,64300676
21733,239150731
21734,381494938
21735,47261338
21736,1558279226096484353
21737,152643232
21738,1542443920583688193
21739,1517433748744073216
21740,1363586976524300288
21741,1171296489982685184
21742,1515787497443192832
21743,1573680617903910912
21744,1540710733905686528
21745,2815764138
21746,1321512138490433541
21747,1499390410346856450
21748,1573035340008652802
21749,1579873328181149698
21750,1269138415523491841
21751,1287752954108211201
21752,1516768958405177345
21753,54339262
21754,1570595058969108480
21755,386475720
21756,3002672840
21757,157470735
21758,350562000
21759,1571645943589765123
21760,103884504
21761,464070363
21762,244917986
21763,1385060365063450627
21764,879764194366824448
21765,3353421551
21766,1596921531904532480
21767,911042432481075200
21768,75503
21769,1508750693745795072
21770,1387272353604935680
21771,1500745071737675776
21772,1291011046090711040
21773,1291365977356214272
21774,128001784
21775,147924729
21776,1328621310
21777,1293162298840948737
21778,1168968080690749441
21779,1497494347356545025
21780,1500793590104170497
21781,2616534794
21782,1503068418190319617
21783,1438998332135940097
21784,1051031939128467457
21785,401942286
21786,1577985870157815809
21787,1463853288160260101
21788,1592516194149572610
21789,1573653650194538498
21790,756484513123954688
21791,783488400858968064
21792,1593978497101438978
21793,836106804606169088
21794,1450513035303559171
21795,1392152004731052035
21796,1445077359321915395
21797,1464884846279499780
21798,1583943945159155716
21799,1573005208648654852
21800,117516117
21801,800351761680646144
21802,933317906414256128
21803,800545848568397824
21804,1471354698024173568
21805,1016798538280288256
21806,1555126054078988288
21807,132458335
21808,4872284002
21809,488449893
21810,277686122
21811,1508718371700973573
21812,109651819
21813,506537835
21814,1052604486374629381
21815,410068848
21816,1154706859326132224
21817,504440690
21818,1649340416
21819,2259494786
21820,1491545010180800514
21821,611657609
21822,1212295069320876032
21823,1557449261339381760
21824,1132448065955041280
21825,924915122732011520
21826,18425738
21827,131147666
21828,2363565972
21829,1591178224326909959
21830,71640989
21831,177285024
21832,743891742567632896
21833,1462247605883191299
21834,282929059
21835,234694571
21836,1926309810
21837,1481015636147019784
21838,1490711140686602248
21839,1481057788835110920
21840,1499061280795082756
21841,465381314
21842,959522756
21843,1430858185578094601
21844,50669520
21845,1509377468506914821
21846,1040709007902744576
21847,1110215048415363072
21848,1110848786140708864
21849,231548889
21850,10823642
21851,1069692914861817856
21852,162867173
21853,1483821918654537738
21854,145827817
21855,547694573
21856,2431199220
21857,76097524
21858,3745781
21859,206383096
21860,499722242
21861,458303490
21862,1254388705760067586
21863,712905729691226112
21864,1391516488440352768
21865,1326472381381087232
21866,1332701505057591296
21867,14231571
21868,1536067675017080832
21869,718123325218754561
21870,1563262368821702656
21871,707234503475990529
21872,805012646336532481
21873,1253144828738711552
21874,1631135798
21875,1594062788871483393
21876,1300686476972187648
21877,71641153
21878,536160332
21879,1499151697473859586
21880,730367533807624193
21881,61417559
21882,1334525420490776577
21883,1958553691
21884,92088420
21885,18950262
21886,1549346935
21887,1338321018
21888,81340551
21889,992815244
21890,108865686
21891,69544090
21892,1334468126893871104
21893,156949798
21894,1047013954373988352
21895,407185581
21896,323823795
21897,1134133831575986176
21898,1353795145309806592
21899,1515396340448178179
21900,1217605675133624320
21901,1718429893
21902,55388358
21903,1295018238489894913
21904,1200810243372015617
21905,1354060910906761217
21906,2674469095
21907,440740072
21908,4039715052
21909,1192741518093770754
21910,1540137594314403840
21911,1082934224766742528
21912,234957044
21913,1518983638330748928
21914,1594625724563959808
21915,53029114
21916,4566100220
21917,4850264319
21918,615328000
21919,1337106245111701507
21920,175450384
21921,311240976
21922,3342412059
21923,1031527577272311808
21924,1050419617930379264
21925,751642933
21926,1132459923638509573
21927,54077757
21928,35203403
21929,778984633929170944
21930,1543842126
21931,1297549222741307392
21932,1216824039672569862
21933,209529178
21934,3095996767
21935,855189858
21936,242559330
21937,15804774
21938,483207529
21939,49359212
21940,1251173439353892864
21941,1309548880078548992
21942,1145050752173453312
21943,1032901124754485248
21944,1528564976444747776
21945,887227039912275968
21946,1199054908059791360
21947,1032373841283231744
21948,1251208427499663360
21949,2479171962
21950,120138118
21951,1391320906576932865
21952,1392802568288579585
21953,1461577767930277889
21954,1162815280491507713
21955,1487613483600556033
21956,1516843586029072385
21957,1203015569865420801
21958,1527060288339685377
21959,1475684770818535425
21960,2492279192
21961,49097116
21962,2578000286
21963,1134585416890429442
21964,1461292703434649602
21965,955853221
21966,1193896224182743042
21967,1495348311141888002
21968,1521559976
21969,1380634270008508416
21970,748833843617103872
21971,19999160
21972,1379191042617016321
21973,750384697520324609
21974,418982340
21975,254226446
21976,486353353
21977,51718608
21978,1365584336
21979,63112075
21980,1298677208945504260
21981,1417119098476146692
21982,1500593951463682052
21983,848511075935039492
21984,1383332183906013184
21985,1574389497290117120
21986,1539871004045955072
21987,1122052584
21988,1499089876179832833
21989,18950645
21990,1393518016961425414
21991,1505260790449942534
21992,1435131741937684482
21993,1440917660154286082
21994,785636103025860608
21995,91564563
21996,1573318803844382722
21997,56437272
21998,1385020781990752263
21999,1585639735162130435
22000,1419887740947091459
22001,892423487129657345
22002,751723473437728769
22003,345582121
22004,65612337
22005,2997955141
22006,117516876
22007,595405388
22008,311241302
22009,189868631
22010,819042601978515456
22011,1165136603439910912
22012,1362649505267666944
22013,1168214048170790912
22014,1048982260198887424
22015,952396071963152384
22016,1003026812358840320
22017,917553003208593408
22018,865675357034336256
22019,984618932568018944
22020,255404649
22021,846390567059804161
22022,966272962046414849
22023,1346789035809918977
22024,1138858759256756225
22025,44903031
22026,829677473042485249
22027,579938937
22028,2944215676
22029,731720323
22030,19737223
22031,1328995188971360258
22032,803482346028670976
22033,711584460072951808
22034,702457296207618048
22035,1572113913931505664
22036,2148870802
22037,1596288172253650944
22038,1572517665016520704
22039,1588930608465584128
22040,1572667560180457472
22041,768479216727891968
22042,257501843
22043,487140000
22044,437332642
22045,49097378
22046,1378138864011726851
22047,1573833352548851713
22048,63777448
22049,1549052955155898369
22050,1544203714277285889
22051,820442846536802305
22052,1558209881533980673
22053,1336748713
22054,784008171857870848
22055,1573319555811778561
22056,358165174
22057,2730044089
22058,2262903486
22059,1597700820820172802
22060,1587594672309936130
22061,1236202092227784704
22062,1298992960659320832
22063,906327219789688832
22064,533539522
22065,1575104608376070146
22066,1264460358946783232
22067,62204620
22068,881486070851960832
22069,7940822
22070,18688727
22071,1578940694386843651
22072,1300723048379641857
22073,164178673
22074,1543796393537576964
22075,727193178948902916
22076,1250775532590919682
22077,1002761717296721922
22078,1330457336
22079,252783353
22080,800664319
22081,1565481229222289413
22082,2422287116
22083,1575091027957915653
22084,569191189
22085,4861537054
22086,604056354
22087,437594915
22088,157100839
22089,1004893896097198085
22090,454634304
22091,751091938309369856
22092,1332414794113150976
22093,720646380805615616
22094,879045445
22095,101002059
22096,2835163981
22097,228928346
22098,324610912
22099,26291044
22100,723331945
22101,2792696688
22102,1540959098
22103,26028938
22104,1383066447241474051
22105,1573939338072956928
22106,1535736354252136448
22107,1590246499325300736
22108,307833749
22109,144255907
22110,711945916018626560
22111,810376788949897216
22112,214772694
22113,145566682
22114,2186882012
22115,47262697
22116,3765775337
22117,323824621
22118,1585786990846525440
22119,1578456923439087616
22120,1496696817353998336
22121,1572567074261680128
22122,1579553611125866496
22123,1595437202808487936
22124,20786170
22125,571288585
22126,1529901958454296577
22127,1553850448867737601
22128,1596124868948508673
22129,336145436
22130,363146277
22131,1467939092071694338
22132,1550028889241665538
22133,737744278085079040
22134,1082943732079562752
22135,1243693904286879744
22136,1227754452796477440
22137,1257936664917348352
22138,965247779047116800
22139,1308344102983995392
22140,1518730314994139138
22141,1262558496672878592
22142,2312449081
22143,928590913
22144,1597485553511022595
22145,1254799198823813121
22146,1007233284462514177
22147,817441861
22148,1311455344544092161
22149,1279773271592964097
22150,1476008134934212610
22151,54864975
22152,286600273
22153,1488875242479140868
22154,1403772132224647172
22155,1288631147182854146
22156,1006654555067682818
22157,1055155535928975360
22158,1594698859
22159,192228468
22160,969562161474342915
22161,864008284319080449
22162,828727317610455041
22163,144256122
22164,743517318
22165,1561475844937334790
22166,704853164307001344
22167,903391856796381184
22168,1375808664
22169,61680803
22170,1573043301309202439
22171,1514565407092490247
22172,1270073701866835973
22173,1268495150239461377
22174,1309460697290387457
22175,398797997
22176,270609583
22177,135081147
22178,26553533
22179,1412223239514996744
22180,2286822792
22181,1295526279194828800
22182,1189159712228597760
22183,1194323521612242944
22184,768776106514276352
22185,1293988970813153280
22186,897547894634536960
22187,1354110936903278592
22188,2669227254
22189,1278548822961119233
22190,882382292903223297
22191,856633558894600193
22192,1149156679159865345
22193,2797677819
22194,398273794
22195,412429578
22196,2353605901
22197,832541263169728512
22198,1351455040385462272
22199,57486612
22200,1333755272121167872
22201,99167508
22202,728979299915673600
22203,730142433699311616
22204,843656478
22205,1582513116675739648
22206,1572619101968961536
22207,24456497
22208,1158084498292170756
22209,1326349479608463362
22210,1030513230823620608
22211,704160219757084672
22212,1028205896
22213,375467352
22214,1390488920
22215,1368245835604123653
22216,743680722376916993
22217,869608801
22218,600386919
22219,18689388
22220,3141086574
22221,3361025393
22222,1035358266698739712
22223,1120706107419373568
22224,1260134604666810368
22225,1238847361394388992
22226,1445894595389403136
22227,1253070139672735745
22228,891405250506240001
22229,1499941404394631168
22230,852218707992621056
22231,1230411032381861888
22232,1252304200681369602
22233,1497875429025361921
22234,1246081553958154241
22235,1301023175443197953
22236,887836557977300993
22237,1421169353496702978
22238,1313766959201366018
22239,1131913024414134274
22240,1494357414333886466
22241,1292879082615713794
22242,1518080360176922627
22243,1281020435380023299
22244,1459164388154388484
22245,1265533958386855940
22246,1512320357792985092
22247,1475272459616235525
22248,876627941878378500
22249,1511164599818760196
22250,1431716473958019076
22251,848625386963578884
22252,1448410121562992646
22253,1309896045577613317
22254,1427756787378401285
22255,1432750163467153414
22256,1516128966893088774
22257,1295652062408192007
22258,1468745393974521862
22259,1265115065537245190
22260,1428506277022511110
22261,1500495309826404359
22262,1262862514364329992
22263,1534307330745151496
22264,1507214768721080328
22265,1487345076418359304
22266,1491349059008966664
22267,1425557582517874697
22268,1502331260445896713
22269,1516444751427514376
22270,310980017
22271,1461630306885283849
22272,1295022415211376649
22273,1114590883557650442
22274,1493847109422002185
22275,1422919062364073993
22276,1469323039426981897
22277,1513883889776963595
22278,1492492527882186763
22279,1513627298213376011
22280,1417167617140437003
22281,1171763925882482699
22282,1394499843628969996
22283,1503440490544476172
22284,1451959248125145100
22285,1473304605417254923
22286,1451376357066387468
22287,1233130416384749581
22288,1445388737010184205
22289,1481017597571346444
22290,1277580238835388416
22291,1518050373092749324
22292,1456580511837696014
22293,1480233591951044622
22294,1504544081678151695
22295,55651793
22296,1233143240637001745
22297,849423836
22298,1379800201414770689
22299,1515059789251981331
22300,1503754573667872787
22301,759683598844825600
22302,221326835
22303,1502061995314622489
22304,202976769
22305,525413893
22306,1510610848481685504
22307,1597609158689566720
22308,1484288793247363072
22309,33893926
22310,271134248
22311,1576222609825738753
22312,3115134508
22313,836502559107883008
22314,746188262759243776
22315,17903154
22316,340864563
22317,1518773743098683392
22318,1562886524307648514
22319,3006344772
22320,1576659439691497472
22321,1592602226
22322,3004247669
22323,1013900697912463360
22324,1578387326476210176
22325,1583470201227694080
22326,1594205008127578112
22327,950088621549408256
22328,1296144092859191296
22329,1180934018310852608
22330,1394911685589323776
22331,1220254485244792832
22332,1427348960625283072
22333,49622659
22334,862006914
22335,47787664
22336,42806930
22337,927639449726603265
22338,1597725927827558401
22339,1544921615884079105
22340,186986130
22341,1229786777537466369
22342,1207512068359966721
22343,1197965047819128833
22344,1585861755787530241
22345,1287796241414475777
22346,75050644
22347,88157860
22348,1645817510
22349,1573592197890560002
22350,1400423312430452738
22351,1516152998833147906
22352,1233205896580419586
22353,1297894300747997184
22354,1236047847717588994
22355,1570370771360403458
22356,1593347113911570434
22357,1229870389133746176
22358,1100285399296102402
22359,1059040677886074880
22360,5058231
22361,67124267
22362,1583732331055046656
22363,223162053
22364,1076638305922490369
22365,1100091109328461825
22366,1279544303426117633
22367,1056613621126569985
22368,4860751574
22369,38088414
22370,1333482349690974208
22371,1419509941455384576
22372,82652901
22373,100216557
22374,3113299702
22375,92090102
22376,1554552189644951557
22377,1518965320853057537
22378,1461956842859360257
22379,1463410721501310977
22380,1448142855256502273
22381,387526400
22382,2666868481
22383,2379296515
22384,15544077
22385,1282959692877254657
22386,1293217837956452358
22387,1443549821256691714
22388,919925717294399488
22389,865818922158669824
22390,915969271267606528
22391,1091371973941383175
22392,1596273576046481415
22393,1466219825550839815
22394,1481370519719104519
22395,1410096540836786179
22396,1468213686808596487
22397,3245158203
22398,23670605
22399,4803342159
22400,101527377
22401,134557522
22402,4184682323
22403,335884118
22404,873172035945590784
22405,1024171619584012288
22406,926874298043822080
22407,1339131054955917312
22408,1316793306395930624
22409,908233219782438912
22410,1014726459292872704
22411,19476328
22412,904831313089359872
22413,1058585281266413568
22414,538397342
22415,1239307736753623050
22416,1587537633772818442
22417,1133588340
22418,2962829179
22419,1052481260860436481
22420,876921419183124481
22421,143994757
22422,2492018569
22423,1293353402731319299
22424,510209931
22425,1334544132694568962
22426,194850709
22427,1591787848671313920
22428,1364925111875366914
22429,1726033813
22430,1577297622225797120
22431,1574415984248635392
22432,1592933441271644160
22433,1590486362448347136
22434,1555964888496881664
22435,1582329962660511744
22436,822823983980625920
22437,240201636
22438,1010642858
22439,1540695521244971009
22440,516763564
22441,1571336089507348481
22442,1573456587875827713
22443,1518804615898218497
22444,1572927532462129153
22445,1573700351429066753
22446,1595472540574564353
22447,1597532096846774273
22448,1572043208627994625
22449,1297428402
22450,1435857701096013825
22451,17641403
22452,220016580
22453,1664692164
22454,1549873094
22455,38088647
22456,1585259776480526338
22457,1529057245610262530
22458,819925184245207040
22459,1349032294854496256
22460,75837387
22461,122236873
22462,1414947334182551554
22463,1588231089205612544
22464,1603088334
22465,1592259832828018690
22466,107818967
22467,3090493401
22468,23670746
22469,2272604126
22470,1102429357543485445
22471,1474635434756030467
22472,1477364882177671171
22473,1479820108142809089
22474,1562324759156690945
22475,1341030627974385665
22476,3259576312
22477,1461114321241522180
22478,1450051554522763266
22479,285290493
22480,1372356923551453186
22481,1320958641340493824
22482,1005359926661689344
22483,1011221827174084609
22484,838679078261567488
22485,752821513380769792
22486,787092966682734593
22487,754481083513647104
22488,1012024071884713984
22489,1004497629043044352
22490,994103972871876608
22491,837435889651363841
22492,785529636935512066
22493,971058532018630659
22494,783126089065377796
22495,1319271666996817925
22496,1000032445587075078
22497,3143446539
22498,1388561
22499,787558417
22500,1189896554255208448
22501,1514937679095517186
22502,3290771481
22503,79245337
22504,319369245
22505,2256875550
22506,1361129510
22507,39137321
22508,1481737156200644614
22509,1518462643622789126
22510,1668100142
22511,388050995
22512,2800300097
22513,954544194
22514,172044356
22515,1435996751735963655
22516,2424123462
22517,1572213479385219079
22518,1560187681925173248
22519,1424067665933570048
22520,1582859956361039872
22521,794898908543651840
22522,1543379199905435648
22523,1576121844700221440
22524,1406642674912923648
22525,1377222097127280640
22526,806095296652578816
22527,1439990460467056640
22528,26816594
22529,2204446807
22530,71643224
22531,1480249875866468360
22532,211365982
22533,1356692557879721992
22534,1574762408631013377
22535,1532360593377792001
22536,1567015869519171585
22537,1439682927118454785
22538,1352686428849901569
22539,1573024439645704193
22540,1454126224872247297
22541,1491280697117577217
22542,1507728716759240705
22543,153956459
22544,174403691
22545,175976552
22546,257765484
22547,3342938225
22548,801190004
22549,409809017
22550,1401186154918121474
22551,1504498578156359682
22552,1536012968873365506
22553,1437950851902017538
22554,1530882057060159490
22555,912487791925256192
22556,975886506886918151
22557,1489600733276213251
22558,513544196
22559,1007908160949051393
22560,1099509912
22561,1553259514056818688
22562,1048924141116579841
22563,1492476863226253315
22564,1511106792020971523
22565,4862324899
22566,1536562180690427905
22567,4625871023
22568,1545419059172257792
22569,85274805
22570,209531070
22571,1425120506299224069
