author_id,tweet_id,conversation_author_id
454273286,1546814554046627840,1496850942209183744
947922375013748737,1546813969544974337,5715752
972760963379269632,1546813806428438532,64643056
50690761,1546813579076288512,568345906
1102041500,1546812677682495489,863527548
1032901124754485248,1546812150508929026,413428207
790166887611166720,1546812015670329344,1294962946225983489
82406315,1546811598630789121,1497914076843884547
1247421356083478529,1546811423556341763,810392535084527617
1303000715078627338,1546810286832861185,1522250108850479105
1434548093714898953,1546810257111916551,806538662
1055991927252779008,1546809921962151936,1451088220758818818
1301965604371521541,1546809020131991552,1511177210643857416
1194872678815092736,1546808991329980417,1535138926050127872
1527463345078403072,1546808399047692288,5402612
1160200336151326720,1546807932016381952,21947445
152643232,1546807889616060416,23231812
1220738898176819201,1546807729058000897,61799145
1532271468775620608,1546807638234730496,127480750
1544358607118032897,1546806554338496514,136004952
1451512211789189121,1546806523434881024,1422295950614175744
1426164941652848642,1546805123438952448,424083365
1524763765249650690,1546803838426009600,805573200998330368
177941938,1546803803248332802,524289602
3346338761,1546803439665135617,24359288
296277305,1546803205945925632,1270906326823186432
2901964056,1546801694679375878,20327958
305478442,1546800164958093314,1939085682
1476412487511724033,1546799848883634177,26864552
1419031978926657541,1546799735616536577,226891781
2715699431,1546799335043698689,4033989881
1318212031070281729,1546799241808515072,3309908860
149018209,1546799083234410499,4450904723
1531972676180385794,1546796530350301184,3025939600
1427556136987811841,1546795918363660296,153151272
140539118,1546794728519335937,17004971
149018209,1546794061478207488,4033989881
2577002348,1546794049662754817,15227698
1412701271363031041,1546793665338777601,1245766679654735872
1514323393914589193,1546793634917384193,1349149096909668363
140539118,1546793364925857792,17004971
1347962996115582977,1546792783993782272,1504066472523579394
3948924264,1546792366048104449,84426811
1452371678982443017,1546791457134153728,1537890744639246336
1038203844,1546790866123202561,151805556
1277509825115668481,1546788662368768000,1469402457902092289
1433043493572784128,1546788505858326528,379285165
215915919,1546787627914825728,888183349864476672
1451922207911854081,1546787062514425856,30325257
1537538191930040320,1546786990846365697,1054423263911297026
1518779300870500353,1546786750701649920,146958450
204763860,1546786661757030401,370807603
1153251236541620225,1546785861890621441,33055795
302631227,1546783367210930177,1722829178
1497686443803791363,1546782382933540864,135444317
827879805345345537,1546781479375491072,1077777513999405057
170272380,1546781133119037440,19899980
44459938,1546780438886244352,137777900
23829152,1546780195499245570,19502014
34659328,1546780131527725056,9130702
236964664,1546779680912691200,1007838595
2816824633,1546777821866954752,103884504
2414614776,1546777379586318336,2729350188
273901868,1546777033694498818,1516428886371876871
1287106456437719040,1546776627962474498,1329171068196622337
154220963,1546776581070372865,109635390
1523539372724924417,1546776361599123456,1101673456326844416
279451940,1546775318559694848,1052877677605134336
1316751727413125122,1546772008339476484,1222773302441148416
1542933566480617472,1546771490095665153,1525978009320181764
1382192614976454657,1546771248289648640,1524957828024131584
4300863743,1546771115275583489,1393818324119793667
1455729400780148736,1546770712282660864,1509187822867128324
85862991,1546770491200905216,229466877
275213482,1546770355355848704,1155920655608680455
2267561205,1546769939301810182,1132711574614007808
71013479,1546769064407736320,389648453
1543075223590899718,1546768854973562881,946018506268700672
886963010723495936,1546768679001473026,1295542454867750912
1165299781062877189,1546768537326616577,368240745
1531077073816522754,1546768444946673665,911812336788299776
122029157,1546768255997448194,2310483564
1443884737559506944,1546766740809564161,1501219835438460929
1005331863416655874,1546765391795326977,741848661005504513
1497087613165047811,1546765066040737792,1513510911138537478
1414926416886517767,1546763686844440576,1360905104904368133
44638033,1546762714302873600,19902709
1058341977345802241,1546761257646100480,807095
1505778876928176136,1546760798462255105,65172298
1471916100329873410,1546760504605122560,2273631318
569023129,1546759913296330752,750384697520324609
1447486492180369411,1546759046623027200,169861698
1083769281932865537,1546758254503641088,291233742
1373902067354497024,1546757669901451265,19644592
1319384189968461826,1546757568797753346,1298125845371002882
1135131030418010114,1546757303382196224,4242135382
2428678849,1546756193502330880,186470618
148851995,1546755892217057280,1637260062
1540642045529841665,1546755166975586305,355989081
1455845841743273985,1546754861294837762,252763215
891467130197217280,1546753454017748995,1359323210097938437
1504271170450825218,1546752819684057089,500704345
1262303788800438272,1546751768624656384,1379503920
931878050,1546751683283357696,1415708760027303937
50817940,1546750950479626240,130120037
537678190,1546750388904263680,1514093959513088005
361648166,1546749048216223744,23022687
38048378,1546747746845134848,274683883
1257158389,1546747043175141376,119879155
1199273048076980224,1546747024619540480,493059410
1285049631869566976,1546746873079529472,105733665
1182674187011477504,1546745883852771328,4107939250
4902450400,1546745438816161792,1652541
633093596,1546744719656493056,736207971882029056
1543577764032380929,1546743583113416705,2353605901
1064166586062422017,1546742858375483392,153517357
1016412761549606913,1546742056437039105,1372475237497987073
17296937,1546741940372131840,817817720221794305
1519147079351767040,1546741921032196098,1222539520308105223
3860277719,1546741642539008000,1478138206696599554
1546170468109008896,1546741504466632704,6134882
1092459589675565056,1546739605214375937,1443734625113845762
1394962188352294912,1546737668570112002,3293406121
1509780718695563267,1546737612878012417,18993395
1226091082452172800,1546737162078617612,14159148
1192668786010263552,1546736431049150466,3283379683
1401250807606095874,1546736128455221248,1257575883856130049
91714276,1546735519912058880,1251965520087302148
1394171118,1546735292786552834,1131140358132289536
1304301715634548737,1546734419842453504,98780424
1389601075963957250,1546733968497618944,1496850942209183744
1304301715634548737,1546733838788792320,98780424
1293682517376217092,1546733784179118080,1252785326822694912
1518177191858786304,1546733701664591872,873945156
91714276,1546732634616856578,3301782597
1093794835,1546732497228136448,932461730
2352042350,1546731924491845633,829677473042485249
897298220572868608,1546730191006957569,361564185
17004971,1546730151685214209,140539118
1531077073816522754,1546729891340529664,911812336788299776
1304301715634548737,1546728668453408768,98780424
365567356,1546728251128676352,60886384
1481917763631599616,1546727854133608448,1354869035322593282
1533475560080687106,1546727063591460864,72592488
1478138206696599554,1546727024601038849,1496850942209183744
1481917763631599616,1546726414120095745,1620413216
1481917763631599616,1546725747854819329,15775393
1421528535148212225,1546725364872974339,592730371
1012243182619279360,1546724380390326272,157087065
1510166366640295938,1546724005452849153,1522115160659619841
1132324814562054144,1546723527604469760,1466260192127959042
1131617735434285056,1546722357082980359,997526980378624001
951612665318821893,1546721619757891584,1508326085657829378
1686122564,1546720982781415425,18260427
1390689289055490048,1546720717428985856,16834659
1049397625047449600,1546719892845563905,18953576
1271143463929573377,1546719533632667649,1271162030393896968
181868636,1546719270662393856,1490977434619224066
262889165,1546718363220529153,281430194
1505391788445650949,1546718226926690305,1126865788055498752
1425860048539037697,1546717731948470273,1652541
943583290023469056,1546716603328364545,284122022
1394578895723184128,1546716596214894593,35697740
1001344558393786368,1546715855043448833,3097353133
58784259,1546715121220829190,1156312142880092160
1519792380945309704,1546713575850393600,1491546511905333253
1500400724068683776,1546713481185226752,1305344501397909504
1504886523094839300,1546712857940840449,1321640042889158662
1354869035322593282,1546712814739288066,15775393
710888211313254401,1546712464448016385,2159941214
2463378516,1546712048960159745,1620413216
1354869035322593282,1546711430048538624,105207637
1394783064644018176,1546711286410510336,65172298
1537233988523286530,1546710912421269504,845225862
1354869035322593282,1546710773769986049,15775393
1379440592862732288,1546710147271217153,1477771955990376448
98780424,1546709669938331648,1304301715634548737
1079473140743303168,1546709196631994372,1387497871751196672
898544126194589696,1546708555285155840,1163859351087591424
1527876379345358856,1546708188602441728,1496850942209183744
1519253276130254853,1546707848486338560,4842696891
914878796339273728,1546707574288007169,1317855089797857280
1502159780181274628,1546705015414431745,1500704980063469574
822868516315471873,1546704303879884803,1520457918272970755
1128350164786216962,1546704053563957248,1449762566876585991
1264496913694420993,1546703950485004288,1382634370876338176
1536761786988388361,1546702259228131329,1454557225
1128350164786216962,1546702176923394049,125128723
1128350164786216962,1546702150767624192,17454769
1128350164786216962,1546701825109270529,278145569
1455845841743273985,1546701732083863552,1418404630028029954
1128350164786216962,1546701498532380672,1201670995435646976
1128350164786216962,1546701281263222789,16076032
1128350164786216962,1546701151508258816,15438913
1952501485,1546701137679568896,1112724144427139072
1083330626223259648,1546699334971973633,137913468
2568437033,1546698222613282816,426431202
1522574534645362693,1546697249018691585,255611879
1246451084266274816,1546696916435705861,290791716
739393122,1546696840468635648,44196397
2153811179,1546696416852049920,180108341
1043154839251738627,1546694035821080576,1015683182060945408
1959737762,1546694011481899013,16834659
1303626255367987200,1546693685081182209,1110067202705649664
1043154839251738627,1546693478377086978,65172298
822920054182440960,1546693096716509185,1496850942209183744
1241488540262940674,1546692961110331392,2882080625
1431941530911232000,1546692313614884864,28231982
1443779510067888133,1546691649631584257,1176453239941816320
4753814662,1546691120452730880,1188820251833704449
1518957867474247686,1546690480720805888,457984599
2221688620,1546690221462507522,2551559689
1484355200764633090,1546688145902764032,2764851210
1626651470,1546686617943175168,1600191506
857425720011886592,1546684851348279296,1518962460065099778
1304301715634548737,1546683186595319808,98780424
1317199208240250886,1546683185089728519,18166778
510869144,1546683053208227841,2922928743
1331111824440385536,1546682885834506240,767837064087924737
14268532,1546682677645889537,1518208092009222145
1382847873814044674,1546682530123898882,98780424
1356059515817324544,1546682433189203969,349249475
1443175286581911558,1546681891813789696,1293038648762351618
1119126038133362692,1546680860333805568,1512462698218508290
827666088636850176,1546679995422183424,65171680
1382847873814044674,1546679643129921536,98780424
797421061390274560,1546679542256832512,94603242
1382847873814044674,1546678913044193281,98780424
826160552812609537,1546677903651389441,1346119085864726530
1518208092009222145,1546677276477050880,1496850942209183744
779353557636046848,1546676201984610304,896731633704947712
3073894241,1546674907550982144,2939007435
711148306844540928,1546674728731131905,759251
76390090,1546673843548393472,1540173554402091010
1453597523923271680,1546673815803285505,1496850942209183744
98780424,1546671028142751744,1382847873814044674
98780424,1546670553561550848,1382847873814044674
1357238398533029889,1546669914748223488,744750730452549632
55020268,1546668722688929792,2951621810
614889842,1546667291349135362,2290026666
536015043,1546664841661882369,135444317
1520253480015122437,1546664795897597952,1490813408006086661
1177840646,1546664720500805632,1069725931730755586
2828468524,1546664570122543106,1327266713054941184
784459266145026048,1546664361787375617,1470747141467426824
1069725931730755586,1546662982540730369,1177840646
1401693436823191553,1546661450504175616,15392486
1382847873814044674,1546661314919120905,98780424
1519517926641995776,1546660231395962881,1518688668604579840
1382847873814044674,1546660022754676738,98780424
1520616183086649345,1546659670932217857,3420050674
1382847873814044674,1546659325761970178,98780424
1460288238,1546658447395278849,9063952
1494014625859481601,1546657163287863298,1496695281441726466
24285353,1546656071347044355,1051396218
1384993581014863881,1546655828983156736,1652541
98780424,1546655774990106627,1304301715634548737
1453821254289477646,1546655403492216832,1494675633166860288
1379788101422309386,1546654765324582912,1266866229047971842
1460288238,1546654543903162370,9063952
98780424,1546654491633647616,1382847873814044674
1472003496018911238,1546654335853105152,1515767000458481665
9063952,1546654106470584320,1460288238
1518738338294820864,1546652872682508288,1430211561491206147
223014475,1546652833990451200,1286992618635661312
21856835,1546652558407647233,1205493742435782662
1462810753631674386,1546652493517570049,118471283
1346119085864726530,1546651019089698816,1496850942209183744
1496850942209183744,1546650515634790400,37538202
1015618792775446529,1546650470277693440,1465341106976133129
1496850942209183744,1546650445027966982,1346119085864726530
1382847873814044674,1546650407866437632,98780424
319481338,1546650292229390339,1382847873814044674
3562765160,1546650153041465349,1527772685731868672
1382847873814044674,1546650141653876736,98780424
1382847873814044674,1546649866943823872,98780424
1292911662169718786,1546649818981978112,2428600146
37538202,1546649584214179841,1496850942209183744
169461123,1546649381209870341,2494186513
2708774063,1546649180629860354,1496850942209183744
935455336873345024,1546648204317704192,1320586178467401728
762317079357820928,1546647091598036992,1496850942209183744
1496850942209183744,1546646446094667776,1346119085864726530
1036186130,1546646408366886913,616662426
1496695281441726466,1546646243337723905,1496850942209183744
1346119085864726530,1546646118582329346,1496850942209183744
1543754424723668992,1546643680827785223,1236268104444825601
1339790119,1546643325918363648,22799750
1498641762876862464,1546643288245116931,28830376
1269207980081324033,1546642373542920192,1543986138
1045845322210074625,1546642213257375744,34664371
816038999643090944,1546641700168388616,1528640193699405824
54751456,1546640746626834432,4484115214
1225531469206040577,1546640286297649152,1324794514540843009
1072374228752584704,1546638260222705664,1600191506
3187240526,1546638198603780097,102869127
1503757992327630858,1546637885142695937,1446574086570786820
18302779,1546637880784723968,898817882
20098842,1546637017722789891,16403723
3050411297,1546636912080965633,1145474346409844736
1600191506,1546636815389847552,1072374228752584704
909446711092940801,1546636738281349121,1104060854872481792
1072374228752584704,1546636494504611840,1496850942209183744
1359500638305087508,1546635548198162432,1082662396408225792
19507754,1546635514148708359,934525316193837057
1405440090751438850,1546635467331739648,834199094751002624
1053557219025797121,1546634754908254209,95994080
1349761798606618624,1546633856995950593,1367531
361648166,1546633563495284736,1217217969564065792
1528851150291800070,1546633068076744705,1490834700025356293
874905562173014016,1546632909175623682,298225776
1205925285239119872,1546632490894376962,1496850942209183744
1369212701218463745,1546631374295035904,807095
300625980,1546629091922653184,1070607906691866624
1070607906691866624,1546628755157880833,300625980
864940415564341248,1546628578946736130,194347664
1151397138116554754,1546627818808872960,250653751
1528462356661080065,1546627784730189825,878284831
98780424,1546627391367389185,1304301715634548737
1518769604839055361,1546625840938684416,278145569
300625980,1546625573136601089,1070607906691866624
4494325640,1546623935290163200,1253972674839285760
1497391068119281667,1546623559799390210,1512557049103757318
105730119,1546623489997647872,2241227238
1067062591,1546623214591303681,1204418652
3123059311,1546623023805091842,1502801048636846080
1023137833,1546622368071778305,1116261908460519424
1276792455141167104,1546621835403567110,1219232377605644289
44803233,1546620446208012288,1482131104823853056
1441003311788802056,1546620123431112704,801203059359678464
2496574231,1546619879029088257,1249982359
48322065,1546619488421826560,1219348278384517120
108554414,1546619338664206336,68739089
1273726914,1546619297858199552,884496360
404269788,1546619248809746432,1441811040702894082
1282378691842985984,1546617684485320705,3379548743
404269788,1546617495926218754,1441811040702894082
1387784229963116544,1546617268385325057,1427418394496692239
3197490090,1546617186898382849,32792712
1519651443522908161,1546617003091247104,855483824351924224
1070607906691866624,1546616701202141184,300625980
3253969009,1546616403981221890,26826720
1447096838,1546616030054813698,2836421
1013712898328334336,1546615943299829763,38679023
1275432739261595648,1546615495532724231,2250834931
1473872266505203714,1546615241085276161,1054761359341244416
1447096838,1546614658894905344,11856892
1434168191245340678,1546614070098501632,13964152
1379889098379431942,1546612888470683650,1449601852333453314
1539708179205894144,1546612340992274432,1487051291784265736
1510954056256212999,1546611876930412544,404333836
1061667166230056962,1546611797200879616,1317796499594555392
1539708179205894144,1546611447978811392,1487051291784265736
899658824872849409,1546611168520847361,52458836
1145484422,1546610151452442626,1214206103862427648
3080201190,1546610092220506117,147648553
1210357911857201152,1546609898867240960,22566971
469787579,1546609839702409216,972910844219658240
1521506591622664192,1546609206198804481,939091
1356101401668169731,1546608957929791489,862472210367361025
818662230652817412,1546608588331913216,891251263
1500926114042191872,1546608349680123910,1498411278796210184
2315961337,1546608331548250113,1498935674912841729
1284968748269658118,1546608079684440066,1090030958
1545836170135105536,1546608061401272320,53256946
1545816568499560449,1546607637789167616,506224199
254046873,1546607563650785281,961134787
1494033936581894151,1546607092395540480,1512144119916867600
551854391,1546606804351729666,1278705066
742729160158810113,1546606375861719040,18364723
1520126499789148162,1546605807428669442,17864318
1520211882157740051,1546604566346711042,886398296146706432
1542082888505720833,1546604212703854596,36670025
886694243686899712,1546604064351428608,16827148
1518158002964119553,1546603025380376576,253982809
558060196,1546602984045510666,1413185336033923073
1259181092097060864,1546602603710009344,1513263953907961860
1269752576662274048,1546602522881712129,281877818
197462038,1546602201111470080,1510880309243379713
1467131988654149643,1546601508439035908,1449880381
1511822006429401095,1546599483450040322,1212806053907185664
1532271468775620608,1546599430228426754,1394049075956404227
1150170118342750209,1546598811031769094,404333836
875948350985588737,1546598697382817792,1306122637
2279727325,1546598645008502786,21866939
1298919425140293632,1546598492814118915,1253661747149451265
222275138,1546598464439689218,812141360136552448
823286688290062337,1546598059676680193,18166778
1518959233789739008,1546597791723442177,505280839
1064089629211660289,1546596946768547845,51241574
1518476738,1546596855856828416,640893
75969607,1546596803524497408,217543151
1494826830595080196,1546596538738163713,28614262
426367831,1546596531662295040,906234475604037637
1497522907886637056,1546596475085287424,16076032
831209427868987394,1546596336019165184,1201953403099893760
1180131995873095687,1546595863538966528,1514803698
1483500862576242691,1546594780670468099,1527772685731868672
851581402269208576,1546594614790000640,148529707
966381177916608512,1546593798976901120,2933203393
1483243067037700099,1546593273594216448,38495835
1614798296,1546592934715240448,19897138
1257710402152148995,1546592882169192448,1189622425383854083
324034856,1546592579843678208,1205456070740713472
84710146,1546592172929155075,21312961
1046501690764070912,1546589301428854787,2951621810
1458892726703955972,1546589257497661440,1367885589375238145
1324654447876841473,1546587706330947585,15392486
1517556546619772931,1546586363914485761,1516475063964479494
1483914907154370572,1546586121181741057,36638077
1531438705239437312,1546585399862050817,1349149096909668363
1531438705239437312,1546584585160445952,1349149096909668363
1443361436449841153,1546584464213639168,67124267
1901283331,1546584092745121793,1241511251483770880
1269724957572988928,1546584028819734528,1201670995435646976
1267734232991969283,1546583823957348354,1242110566841417731
706841098165989376,1546583422423822338,41445718
704777454875840512,1546583120266563584,61799145
1099950447450824704,1546582839851892737,13766492
231850278,1546582493956132865,2879883826
904480335055929345,1546582279312400384,941134694
1330668053584080902,1546581833713868805,1504325985113501697
300625980,1546581675680747520,1406727032273129473
588790048,1546581489994719234,960245835886944259
65740000,1546580649376563200,347443535
98780424,1546580601444225024,1304301715634548737
1191063578071224320,1546580305611571210,1438568039482548237
4494325640,1546580221381459968,1253972674839285760
111438456,1546579646191349760,3854546475
3232042777,1546579374811451392,2379296515
1304301715634548737,1546579100688470017,98780424
1346546247205855232,1546579097744281610,700419588555673601
964386206,1546577985272168453,1514093959513088005
1260512716868825088,1546577499139715073,1498973278744031232
1408853013914136580,1546577262656487426,2761736967
3938899817,1546577002832039938,58436094
289561453,1546576472474796032,18166778
91714276,1546576446449238016,605243231
16028055,1546575454995357696,349861320
1522266744676667405,1546575407868174336,4794645795
2651562855,1546573748131827714,50997451
1052966829440868353,1546573374922571777,429187738
1502801048636846080,1546573219318169603,1090030958
1539420194703024128,1546572851712598018,1200616796295847936
91714276,1546571869985423361,1397531574
1518804615898218497,1546571812905050113,47787664
343956175,1546571608470470657,56058165
1096495914263420928,1546570222580162562,32693683
1382325996981002246,1546569955239419905,358545917
3201362083,1546569946502684673,1413481353224638465
16794451,1546569831855570945,1228085121632350215
1516569600552583172,1546568995981099008,1526021216414343169
20640476,1546568267040378880,312149882
514803051,1546567585717706753,1001446171620118528
1117807042360639493,1546567077816782849,775175696645623808
43266712,1546566472306245634,814384391761731584
922986381353373697,1546566309101568000,1414949871736459272
568003556,1546565186668068864,61792342
781891329945063424,1546564302898974720,939091
1628435420,1546564150272344071,568972372
68507502,1546563195757682688,344218643
