tweet_id,Source,Target,conversation_id,limitedTopics
1545714957668548608,255670056,,1545714957668548608,"[6, 4, 5, 9, 7, 3, 2, 0, 1, 8]"
1545724504659345408,1497596921766105089,,1545724504659345408,"[6, 8, 4, 5, 9, 7, 1, 3, 2, 0]"
1545724975587491841,1382847873814044674,98780424.0,1541210396463431681,"[6, 8, 5, 9, 7, 4, 1, 3, 0, 2]"
1545733960243810305,3031257777,4081106480.0,1545443393668616193,"[6, 4, 5, 7, 0, 1, 2, 8, 9, 3]"
1545734375047778304,1163269297,71798276.0,1545709813023199232,"[6, 8, 4, 5, 9, 7, 2, 1, 0, 3]"
1545737173491671043,1436502043942957058,1.5116664193223066e+18,1545560391538933761,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1545742510647025664,90944355,1.5116664193223066e+18,1545560391538933761,"[6, 8, 4, 5, 7, 3, 1, 2, 9, 0]"
1545742775223738371,28500822,,1545742775223738371,"[6, 8, 4, 9, 7, 3, 1, 5, 2, 0]"
1545745465735610370,1404533409737850895,90944355.0,1545560391538933761,"[6, 8, 4, 5, 7, 2, 9, 1, 0, 3]"
1545746195674501120,16677622,,1545746195674501120,"[6, 4, 5, 9, 7, 3, 2, 1, 8, 0]"
1545748001125285888,759105944836005888,2167347758.0,1545733541262139393,"[6, 8, 9, 7, 4, 0, 5, 3, 2, 1]"
1545748680329740288,6021882,,1545748680329740288,"[6, 4, 5, 9, 7, 8, 3, 2, 1, 0]"
1545755749535453184,1438591620409020416,,1545755749535453184,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1545760342755708930,1020971456556163072,45802625.0,1545460991227568130,"[6, 4, 7, 1, 9, 5, 3, 2, 8, 0]"
1545762337998573569,1413531309209653249,,1545762337998573569,"[6, 8, 4, 5, 9, 7, 0, 3, 2, 1]"
1545762338045046785,1413531309209653249,,1545762338045046785,"[6, 8, 4, 5, 9, 7, 0, 3, 2, 1]"
1545762926270840832,2407012830,1.436502043942957e+18,1545560391538933761,"[6, 8, 4, 5, 9, 7, 3, 2, 1, 0]"
1545764888005562368,1265182190897377281,,1545764888005562368,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1545771572740460545,563703675,,1545136280266211328,"[6, 4, 7, 3, 0, 2, 8, 9, 5, 1]"
1545771587877580803,379818587,,1545771587877580803,"[6, 8, 4, 5, 3, 0, 2, 1, 9, 7]"
1545772431679574017,244701203,,1545772431679574017,"[6, 8, 4, 5, 9, 7, 2, 1, 3, 0]"
1545773329927241729,1472386739209740293,1.0112349801967821e+18,1545560391538933761,"[6, 8, 4, 5, 9, 3, 0, 7, 1, 2]"
1545774130737418243,1254561660,,1545771993462628353,"[6, 8, 4, 5, 7, 0, 1, 2, 3, 9]"
1545788977315201024,1472003496018911238,1.2123279359331574e+18,1545763212230119424,"[6, 8, 4, 5, 9, 7, 2, 1, 3, 0]"
1545789935004917761,820773888137240576,,1545789935004917761,"[6, 8, 5, 7, 3, 0, 1, 4, 9, 2]"
1545790271886987264,1438591620409020416,,1545790271886987264,"[6, 8, 4, 5, 7, 3, 1, 0, 9, 2]"
1545791860341358595,1487087184255541248,,1545791860341358595,"[6, 8, 5, 9, 7, 3, 0, 4, 1, 2]"
1545798299763892224,1315852102652981248,1.407675061222445e+18,1545071293460086784,"[6, 4, 5, 9, 7, 2, 8, 3, 1, 0]"
1545802842073595907,1542978424070864896,7.339641737894994e+17,1545025049631068160,"[6, 8, 4, 5, 7, 3, 2, 1, 9, 0]"
1545804405701853184,1425245310696181767,1.249630524441858e+18,1545695772267712512,"[6, 8, 4, 5, 7, 3, 0, 2, 9, 1]"
1545804539974098944,2202426699,2452055469.0,1545716911627014144,"[6, 8, 4, 5, 7, 1, 2, 0, 3, 9]"
1545811487532486657,196842270,,1545811487532486657,"[6, 8, 4, 5, 9, 7, 2, 1, 3, 0]"
1545813382724476930,994802266182946816,1.505481949854503e+18,1545773448823296000,"[6, 8, 4, 5, 7, 0, 2, 1, 3, 9]"
1545815024895148034,3824133753,,1545815024895148034,"[6, 8, 4, 5, 9, 7, 0, 1, 2, 3]"
1545818234737242112,1518831765409783808,,1545808930760179713,"[6, 8, 4, 5, 7, 3, 2, 9, 1, 0]"
1545824936316608512,73306586,,1545824936316608512,"[6, 8, 4, 5, 9, 3, 0, 7, 2, 1]"
1545826286395953152,1493974191292485646,,1545826286395953152,"[6, 8, 5, 7, 3, 1, 2, 0, 4, 9]"
1545828172075114496,1537252275604770817,,1545828172075114496,"[6, 8, 5, 7, 3, 1, 2, 0, 4, 9]"
1545841469436690432,1452538923478130693,,1545841469436690432,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1545845005369098241,3637843213,,1545845005369098241,"[6, 8, 4, 5, 7, 3, 0, 2, 9, 1]"
1545846251522084864,1217207858435186689,,1545846251522084864,"[6, 8, 5, 7, 1, 4, 2, 3, 9, 0]"
1545852840618369024,2310727130,,1545852840618369024,"[6, 8, 4, 5, 7, 3, 9, 1, 2, 0]"
1545859131243958272,1446576531766190086,26110930.0,1545846251622645760,"[6, 8, 4, 5, 9, 7, 0, 3, 1, 2]"
1545860548381777920,1303657404652032002,,1545860548381777920,"[6, 4, 5, 9, 3, 0, 8, 1, 2, 7]"
1545881531389968384,1511817183126605828,,1545881531389968384,"[6, 8, 4, 9, 7, 3, 2, 5, 1, 0]"
1545883236987027458,820773888137240576,,1545883236987027458,"[6, 5, 9, 7, 0, 3, 1, 8, 2, 4]"
1545883447876542466,26008583,2373616566.0,1545314177220329473,"[6, 4, 3, 7, 1, 9, 5, 8, 2, 0]"
1545892920829612033,845695778127593472,,1545892920829612033,"[6, 4, 5, 7, 3, 2, 8, 1, 0, 9]"
1545892983446405121,743197977490096129,,1545892983446405121,"[6, 4, 7, 3, 0, 5, 8, 2, 9, 1]"
1545896218143821824,1505370987960815619,7.655993569804984e+17,1545411945519538177,"[6, 8, 4, 5, 9, 7, 3, 2, 0, 1]"
1545897952299823105,1505935518449561600,454099919.0,1545441347795947520,"[6, 8, 4, 5, 2, 9, 1, 7, 0, 3]"
1545902398807457792,1285287638535155714,,930914392899817474,"[6, 8, 4, 5, 7, 3, 0, 9, 2, 1]"
1545909408538009600,1461847617357418503,382182278.0,1545488287413977092,"[6, 8, 5, 9, 7, 0, 4, 1, 2, 3]"
1545916062025371649,1518769201481199619,,1545916062025371649,"[6, 8, 4, 9, 7, 1, 2, 3, 5, 0]"
1545920120479817728,1438591620409020416,,1545920120479817728,"[6, 8, 4, 5, 7, 3, 0, 2, 1, 9]"
1545920748782604288,3188401949,592730371.0,1545821438472585217,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1545924451593818112,2407012830,1.436502043942957e+18,1545560391538933761,"[6, 4, 9, 7, 5, 3, 1, 8, 2, 0]"
1545929511098728449,66927021,,1545929511098728449,"[6, 8, 4, 5, 9, 7, 3, 2, 1, 0]"
1545936062043852806,1205842090321731584,,1545936062043852806,"[6, 8, 4, 5, 9, 7, 3, 2, 1, 0]"
1545939170450817024,1509174438255751173,1.1182121271335936e+18,1545471532851466241,"[6, 8, 7, 3, 2, 4, 1, 5, 9, 0]"
1545941439179137024,1304301715634548737,98780424.0,1541210396463431681,"[6, 8, 4, 5, 9, 7, 3, 1, 0, 2]"
1545947425948311553,1406927636975144960,1363949995.0,1545715821636460545,"[6, 4, 5, 7, 8, 1, 2, 0, 9, 3]"
1545948737993842688,293267862,,1545948737993842688,"[6, 4, 5, 7, 0, 1, 3, 2, 8, 9]"
1545955532447662083,315178860,,1545955532447662083,"[6, 8, 4, 5, 9, 7, 3, 2, 1, 0]"
1545960309877260289,21899994,,1545960309877260289,"[6, 8, 4, 5, 9, 7, 3, 2, 1, 0]"
1545960319901732869,426337132,,1545960319901732869,"[6, 8, 4, 5, 9, 7, 3, 2, 1, 0]"
1545961450958508032,797770025553707008,,1545958778394542080,"[6, 4, 5, 7, 2, 0, 8, 1, 3, 9]"
1545961455283060737,1476165846057644034,,1545961455283060737,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1545962774236471296,1225985665583570946,,1545962774236471296,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1545965889044054016,197175722,9.467685478286541e+17,1215663945417199618,"[6, 8, 4, 5, 9, 7, 0, 2, 3, 1]"
1545976802606477312,1199768132832776193,,1545976802606477312,"[6, 8, 4, 5, 7, 2, 1, 9, 0, 3]"
1545977018533175298,1351244944871194629,4041824789.0,1545589622486568961,"[6, 8, 4, 5, 7, 1, 2, 9, 3, 0]"
1545981310942216192,1199768132832776193,,1545981310942216192,"[6, 4, 5, 7, 3, 8, 1, 2, 0, 9]"
1545984115723452416,1101673456326844416,1.3045167648989102e+18,1545923334252253186,"[6, 8, 4, 9, 7, 3, 1, 2, 0, 5]"
1545984344216461312,305526924,,1545984344216461312,"[6, 8, 4, 5, 7, 0, 3, 1, 9, 2]"
1546004739657289728,1527876379345358856,1.4968509422091837e+18,1545923334252253186,"[6, 8, 4, 5, 9, 7, 3, 1, 2, 0]"
1546010385316139008,1520240045109628928,3174391242.0,1545800411554033664,"[6, 8, 5, 9, 7, 0, 4, 2, 3, 1]"
1546014619516420096,4764560996,,1546014619516420096,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1546023037425909761,1535874329195315200,,1546023037425909761,"[6, 8, 4, 5, 7, 3, 0, 9, 2, 1]"
1546027130420617217,869311775761498112,,1546027130420617217,"[6, 8, 4, 5, 9, 7, 3, 1, 2, 0]"
1546030331509329921,1513263953907961860,,1546030331509329921,"[6, 8, 4, 5, 7, 0, 1, 2, 3, 9]"
1546030363906039808,94103083,,1546030363906039808,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1546039730416009216,1566560360,,1546039730416009216,"[6, 8, 4, 9, 7, 2, 3, 1, 5, 0]"
1546047327831457793,1185877558904197120,,1546047327831457793,"[6, 8, 9, 7, 0, 4, 5, 2, 1, 3]"
1546048186330251264,1499043009521864704,,1546048186330251264,"[6, 8, 4, 5, 7, 1, 3, 2, 0, 9]"
1546067544007655426,21305650,4103492464.0,1542813267793420288,"[6, 5, 9, 7, 1, 8, 4, 3, 2, 0]"
1546077365310300162,1152180763489644545,130138925.0,1545882988679794690,"[6, 8, 5, 9, 7, 3, 4, 1, 2, 0]"
1546080493292118018,1353809246916386816,,1546080493292118018,"[6, 8, 4, 7, 3, 0, 5, 2, 1, 9]"
1546086057556451328,838081680879529986,,1546086057556451328,"[6, 4, 5, 7, 0, 3, 9, 2, 1, 8]"
1546088139642527745,404163484,,1546088139642527745,"[6, 4, 5, 9, 7, 3, 2, 1, 0, 8]"
1546109201893785601,3079691979,,1545647832266379265,"[6, 8, 4, 5, 9, 7, 1, 2, 3, 0]"
1546121887473975296,1535375514646548480,,1546121887473975296,"[6, 8, 4, 5, 9, 7, 3, 1, 0, 2]"
1546122128734523399,1436502043942957058,2407012830.0,1545560391538933761,"[6, 8, 4, 5, 9, 7, 1, 3, 0, 2]"
1546124838540087301,1532530209160830991,,1546124838540087301,"[6, 8, 4, 5, 7, 1, 2, 9, 3, 0]"
1546126349152165888,1529850416783142912,,1546126349152165888,"[6, 8, 5, 7, 3, 0, 4, 1, 9, 2]"
1546127922255302659,1445921730,,1546127922255302659,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1546128819039477761,890915319149154304,,1546128819039477761,"[6, 8, 4, 5, 7, 3, 0, 9, 1, 2]"
1546128822793273344,4150586595,13218102.0,1546103586727362563,"[6, 4, 7, 3, 0, 9, 1, 2, 5, 8]"
1546135339860983810,95151198,,1546135339860983810,"[6, 8, 4, 9, 7, 3, 0, 5, 1, 2]"
1546136667513229314,1472157055372836864,8.615449630283776e+17,1546123246608982016,"[6, 8, 4, 9, 7, 3, 0, 5, 1, 2]"
1546137489487736832,1558159622,,1546137489487736832,"[6, 8, 4, 7, 3, 5, 0, 1, 2, 9]"
1546140392214650880,1487087184255541248,,1546140377018687489,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1546140542505041920,1534124367449411584,,1546140542505041920,"[6, 8, 4, 3, 0, 5, 7, 1, 9, 2]"
1546140972106633224,1521365789626019840,1.3156592256458834e+18,1545805587111448578,"[6, 8, 4, 9, 7, 1, 3, 2, 0, 5]"
1546146482855858177,968992612978974720,,1546146482855858177,"[6, 8, 4, 5, 3, 0, 1, 9, 7, 2]"
1546151509410430977,1452287494150664224,1.0566105847357276e+18,1545923334252253186,"[6, 8, 4, 5, 9, 2, 1, 7, 0, 3]"
1546153863912329220,438087165,,1546153863912329220,"[6, 8, 4, 5, 7, 3, 2, 1, 9, 0]"
1546154199460843526,1498503026306334723,14247236.0,1545759676217708546,"[6, 4, 9, 7, 2, 5, 8, 1, 0, 3]"
1546154981870411777,1430919433397153797,1.1016734563268444e+18,1545923334252253186,"[6, 8, 4, 5, 7, 3, 1, 9, 2, 0]"
1546159564415913986,157903235,198461761.0,1545990329999888385,"[6, 4, 5, 7, 3, 1, 2, 9, 8, 0]"
1546165098884079618,1073187826982940672,26110930.0,1545846251622645760,"[6, 8, 4, 5, 3, 0, 1, 7, 9, 2]"
1546167485703110657,1515246652432523268,,1546167485703110657,"[6, 8, 4, 5, 7, 3, 0, 2, 1, 9]"
1546167618075254785,1172114607735017472,1956470191.0,1545901526316621824,"[6, 8, 4, 5, 3, 0, 9, 7, 2, 1]"
1546169178285117440,351587639,,1546169178285117440,"[6, 8, 5, 7, 3, 2, 4, 9, 1, 0]"
1546173500553134080,1481245479266660352,,1546173500553134080,"[6, 8, 4, 7, 3, 2, 1, 5, 9, 0]"
1546176345734107141,989425752981540865,,1546176345734107141,"[6, 8, 4, 5, 7, 3, 0, 1, 2, 9]"
1546180361465475073,626944196,,1546180361465475073,"[6, 8, 5, 7, 4, 2, 3, 9, 1, 0]"
1546185629343555584,1404526218456834048,1628446406.0,1546122697603792896,"[6, 8, 4, 7, 3, 2, 9, 1, 0, 5]"
1546188231078813697,735070445897154560,,1546188231078813697,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1546193246031945728,1149704408768364544,,1546193246031945728,"[6, 5, 7, 2, 4, 8, 9, 3, 1, 0]"
1546197820243189760,1558159622,,1546197820243189760,"[6, 8, 4, 5, 7, 0, 1, 2, 3, 9]"
1546199876123361281,1498503026306334723,377609596.0,1517553070862962690,"[6, 4, 9, 7, 2, 5, 8, 1, 0, 3]"
1546200376151515137,1498503026306334723,377609596.0,1517553070862962690,"[6, 4, 9, 7, 2, 8, 5, 0, 1, 3]"
1546202961294008323,1515246652432523268,,1546202961294008323,"[6, 8, 5, 9, 7, 3, 0, 4, 1, 2]"
1546203984494567426,15683907,98780424.0,1541210396463431681,"[6, 8, 4, 9, 7, 3, 1, 0, 5, 2]"
1546208969127071745,1497669362534207498,1.4686057099696538e+18,1546039360973185024,"[6, 4, 5, 7, 3, 8, 2, 9, 1, 0]"
1546213872251637762,1282055146315419649,128284711.0,1545886712194539521,"[6, 8, 4, 5, 7, 3, 0, 2, 1, 9]"
1546214100291706882,3031257777,454099919.0,1546019811414515714,"[6, 8, 4, 5, 9, 2, 0, 1, 7, 3]"
1546216350363881472,86635781,,1546216350363881472,"[6, 8, 4, 5, 9, 7, 1, 2, 3, 0]"
1546219263907749889,1541429475648356355,,1546219263907749889,"[6, 8, 5, 7, 4, 1, 3, 2, 0, 9]"
1546225149074149378,1434213673040482310,,1546225143508353025,"[6, 8, 5, 0, 4, 3, 1, 2, 9, 7]"
1546230565120131074,1490809255091396614,,1546230565120131074,"[6, 8, 5, 9, 7, 3, 4, 1, 2, 0]"
1546236904206737409,527683280,,1546236904206737409,"[6, 8, 5, 7, 9, 4, 3, 1, 0, 2]"
1546237206322610176,47612539,1908627954.0,1546172059029590018,"[6, 8, 4, 5, 7, 2, 1, 3, 9, 0]"
1546244777599029248,54999242,,1546244775506067458,"[6, 8, 4, 5, 7, 3, 2, 1, 9, 0]"
1546246940605747200,18289108,,1546246940605747200,"[6, 4, 5, 7, 1, 9, 8, 3, 0, 2]"
1546249585168973825,1251947750272442372,,1546249585168973825,"[6, 4, 5, 3, 2, 7, 8, 9, 1, 0]"
1546258564452438017,1511180142957187079,,1546258564452438017,"[6, 8, 4, 5, 9, 7, 3, 2, 0, 1]"
1546278385969557505,279237257,1463193979.0,1546266281904676865,"[6, 8, 4, 5, 9, 7, 3, 2, 1, 0]"
1546284146779111424,1464754972873142274,,1546284146779111424,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1546286899962281985,1510157931605639168,,1546286899962281985,"[6, 4, 5, 9, 7, 3, 2, 8, 1, 0]"
1546296016844083200,1167478010532061185,,1546296016844083200,"[6, 8, 4, 5, 9, 0, 7, 1, 2, 3]"
1546296823949807616,1461878782747418628,,1546296823949807616,"[6, 8, 4, 5, 3, 0, 2, 9, 7, 1]"
1546298992052535304,1391087533690286080,,1546298992052535304,"[6, 8, 4, 5, 7, 3, 2, 1, 9, 0]"
1546305297110536192,1486522787627995138,1.4843861497411994e+18,1546278603696099328,"[6, 7, 1, 8, 4, 9, 5, 2, 3, 0]"
1546314836715487232,1054506470081990657,,1546314836715487232,"[6, 4, 5, 7, 3, 2, 0, 1, 8, 9]"
1546315505157431298,21899994,,1546315505157431298,"[6, 4, 5, 9, 7, 3, 2, 1, 8, 0]"
1546325363638226944,87321171,,1546325363638226944,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1546334857651015680,1511817183126605828,,1546334857651015680,"[6, 8, 4, 5, 9, 7, 3, 1, 2, 0]"
1546342114765803521,1498313123937366016,,1546342114765803521,"[6, 8, 4, 5, 3, 0, 1, 7, 2, 9]"
1546343200327176192,198179597,,1546343200327176192,"[6, 8, 5, 9, 7, 4, 2, 3, 1, 0]"
1546346975649583105,478950813,,1546346975649583105,"[6, 4, 5, 9, 7, 3, 2, 1, 8, 0]"
1546358917478883329,301671850,,1546357442623193089,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1546359137243643904,344817403,,1546359137243643904,"[6, 8, 4, 7, 3, 0, 5, 1, 9, 2]"
1546367171793588224,22827184,,1546367171793588224,"[6, 4, 5, 9, 7, 3, 2, 1, 8, 0]"
1546368088899088385,1293423098079768576,,1546368088899088385,"[6, 4, 5, 7, 3, 9, 2, 1, 8, 0]"
1546368097048621056,1449936386245607430,,1546368097048621056,"[6, 4, 5, 7, 3, 9, 2, 1, 8, 0]"
1546369750858473473,1276989766714585089,,1546369750858473473,"[6, 8, 4, 5, 7, 3, 2, 9, 1, 0]"
1546371637389529090,320110317,,1546371637389529090,"[6, 8, 5, 9, 1, 4, 2, 3, 7, 0]"
1546375310156959747,1526535712090243073,,1546375310156959747,"[6, 8, 5, 7, 3, 0, 1, 4, 2, 9]"
1546379518176534528,1463762887302782979,,1546379518176534528,"[6, 8, 9, 7, 4, 2, 3, 0, 5, 1]"
1546388453407047682,1329792882950205441,,1546388453407047682,"[6, 8, 4, 5, 7, 3, 0, 2, 1, 9]"
1546388536668061706,1329792882950205441,,1546388536668061706,"[6, 8, 4, 5, 7, 3, 0, 1, 2, 9]"
1546389101485740032,1329792882950205441,,1546389101485740032,"[6, 8, 4, 5, 7, 3, 0, 1, 2, 9]"
1546396577123680257,1540685432525950977,133663801.0,1546242835845771264,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1546397339786543104,876856799097442308,807095.0,1546278123758657537,"[6, 8, 9, 7, 3, 5, 2, 4, 1, 0]"
1546404275768655873,152311372,,1546404275768655873,"[6, 8, 4, 5, 7, 1, 3, 9, 2, 0]"
1546411954641813505,1537550076024872962,,1546411954641813505,"[6, 8, 4, 5, 9, 7, 0, 3, 1, 2]"
1546415544890449921,430994701,9.688719872957686e+17,1546173745743659008,"[6, 4, 5, 7, 3, 1, 8, 2, 9, 0]"
1546416352671551490,4060071683,,1546416352671551490,"[6, 8, 4, 5, 9, 7, 3, 2, 1, 0]"
1546416755551223809,1537550076024872962,,1546416755551223809,"[6, 8, 4, 5, 9, 7, 0, 3, 1, 2]"
1546424518880776193,1515246652432523268,,1546424518880776193,"[6, 8, 5, 7, 0, 4, 3, 1, 9, 2]"
1546429586950733824,3257695831,1.1850946892816015e+18,1546027137714438144,"[6, 8, 4, 5, 9, 7, 0, 3, 2, 1]"
1546430916830060544,1523587850788290560,1933796432.0,1546411779839987712,"[6, 8, 4, 5, 7, 1, 9, 2, 3, 0]"
1546433113441673216,1523993549364248577,,1546433113441673216,"[6, 8, 4, 5, 7, 3, 0, 9, 1, 2]"
1546441160801095681,820773888137240576,,1546441160801095681,"[6, 8, 4, 5, 7, 0, 1, 3, 9, 2]"
1546443774645178370,878961817598472192,17477864.0,1546433348809154560,"[6, 8, 5, 7, 4, 1, 2, 9, 0, 3]"
1546446456877449216,878961817598472192,,1546433348809154560,"[6, 8, 5, 9, 3, 4, 7, 1, 2, 0]"
1546448356351782912,1337754019163496450,,1546448356351782912,"[6, 4, 5, 9, 7, 2, 1, 8, 3, 0]"
1546452387359068161,2563493834,,1546452387359068161,"[6, 8, 5, 7, 3, 4, 9, 2, 1, 0]"
1546460169122496515,1526535712090243073,,1546460169122496515,"[6, 8, 4, 5, 7, 3, 1, 2, 0, 9]"
1546463796046307335,327696538,101002059.0,1546458532698005505,"[6, 8, 4, 5, 9, 7, 3, 1, 2, 0]"
1546465800810369024,2698716962,17477864.0,1546433348809154560,"[6, 8, 4, 5, 9, 0, 7, 1, 2, 3]"
1546466994849042434,1406366866784894980,1.543311590199464e+18,1546460780387717121,"[6, 8, 4, 5, 9, 7, 2, 1, 3, 0]"
1546467031012126721,1525439378691985408,8.789618175984722e+17,1546433348809154560,"[6, 8, 5, 9, 7, 2, 4, 1, 3, 0]"
1546467981026156545,1360262721833345025,190256586.0,1546178435416002564,"[6, 8, 4, 9, 7, 3, 2, 5, 0, 1]"
1546470396748234754,1526535712090243073,9.362411490057544e+17,1546454552446210051,"[6, 8, 4, 5, 7, 3, 0, 1, 9, 2]"
1546470997431304202,820773888137240576,,1546470997431304202,"[6, 5, 7, 3, 8, 1, 9, 0, 4, 2]"
1546471611963883521,18707226,46574977.0,1546351098675470343,"[6, 4, 5, 9, 7, 3, 2, 1, 8, 0]"
1546475076996022272,18869909,,1546475076996022272,"[6, 8, 4, 5, 7, 0, 1, 3, 9, 2]"
1546476940462366721,1089644157495402496,1.3557212511809618e+18,1546464177119690753,"[6, 4, 9, 7, 3, 1, 2, 8, 0, 5]"
1546479410118905861,1526535712090243073,9.362411490057544e+17,1546454552446210051,"[6, 4, 5, 9, 7, 3, 8, 0, 2, 1]"
1546481250164039680,13474002,,1546481250164039680,"[6, 8, 4, 9, 7, 1, 2, 0, 3, 5]"
1546483060216143872,1526535712090243073,,1546483060216143872,"[6, 4, 5, 0, 1, 2, 7, 3, 9, 8]"
1546483811881451522,1526535712090243073,1.4977074888708137e+18,1546055602815877120,"[6, 4, 5, 0, 7, 3, 2, 1, 9, 8]"
1546486906606604288,35070732,,1546486906606604288,"[6, 4, 9, 7, 0, 2, 3, 8, 1, 5]"
1546492128804671488,1517586460488220672,,1546492128804671488,"[6, 8, 4, 5, 9, 7, 3, 1, 0, 2]"
1546494041688358912,1244505601746575360,,1546494041688358912,"[6, 8, 4, 5, 7, 3, 2, 1, 9, 0]"
1546495055950745601,1366787387716739082,,1546494564055322626,"[6, 8, 4, 9, 7, 5, 2, 3, 1, 0]"
1546502207046144004,25083630,,1546502207046144004,"[6, 8, 4, 5, 9, 2, 0, 7, 3, 1]"
1546502271319638016,19867195,,1546502271319638016,"[6, 8, 4, 5, 9, 2, 0, 7, 3, 1]"
1546506647048032256,1518705242052780036,,1546506647048032256,"[6, 8, 4, 9, 7, 2, 5, 3, 1, 0]"
1546512164315430914,15683907,1.3043017156345487e+18,1541210396463431681,"[6, 8, 4, 5, 9, 3, 0, 7, 1, 2]"
1546514495631228930,1479126912765206534,,1546514495631228930,"[6, 8, 4, 5, 7, 3, 9, 1, 2, 0]"
1546525965236535296,1154105827168522240,,1546525965236535296,"[6, 4, 9, 7, 0, 5, 8, 1, 2, 3]"
1546527127268462593,1522442875,,1546527127268462593,"[6, 8, 4, 7, 2, 5, 9, 3, 1, 0]"
1546527506089422848,532818331,,1546527506089422848,"[6, 8, 4, 7, 3, 2, 5, 9, 1, 0]"
1546528320258510848,56001656,,1546528320258510848,"[6, 8, 4, 5, 7, 2, 1, 3, 9, 0]"
1546531763496882176,754430965737488384,,1546531763496882176,"[6, 8, 4, 5, 9, 7, 3, 1, 2, 0]"
1546534353361989632,1217333236109475840,,1546534353361989632,"[6, 4, 5, 7, 3, 0, 2, 8, 1, 9]"
1546536966975619074,2396282068,4909125341.0,1546223484510113792,"[6, 4, 9, 7, 2, 5, 1, 8, 3, 0]"
1546537025993863168,1529850416783142912,,1546537025993863168,"[6, 5, 7, 0, 4, 3, 8, 1, 2, 9]"
1546538207151628292,1519559625137442816,155507136.0,1545393612854288387,"[6, 4, 7, 3, 1, 5, 2, 9, 8, 0]"
1546538962155495429,1476613355704098821,,1546538962155495429,"[6, 8, 4, 7, 3, 0, 5, 2, 1, 9]"
1546546212102295553,1265331292805099520,,1546546212102295553,"[6, 4, 7, 2, 5, 9, 3, 0, 8, 1]"
1546547761079877633,1529850416783142912,,1546547761079877633,"[6, 8, 4, 5, 7, 3, 9, 1, 0, 2]"
1546562684098940935,3824133753,,1546562684098940935,"[6, 8, 4, 5, 7, 3, 2, 1, 9, 0]"
1546562821328146432,480407096,,1546562821328146432,"[6, 8, 4, 5, 9, 7, 1, 2, 0, 3]"
1546571812905050113,1518804615898218497,47787664.0,1546520849531998208,"[6, 8, 4, 5, 9, 7, 0, 2, 1, 3]"
1546585330983256071,1409996356782104580,,1546585330983256071,"[6, 4, 5, 7, 3, 8, 1, 2, 0, 9]"
1546586075614924801,215632349,,1546586075614924801,"[6, 8, 4, 5, 7, 2, 3, 1, 9, 0]"
1546604520649773056,283740043,,1546604520649773056,"[6, 8, 4, 7, 2, 3, 1, 0, 9, 5]"
1546607563650785281,254046873,961134787.0,1546567341546188801,"[6, 4, 9, 7, 0, 2, 5, 8, 1, 3]"
1546612026671337472,127492368,,1546612026671337472,"[6, 8, 4, 7, 3, 2, 5, 1, 9, 0]"
1546617268385325057,1387784229963116544,1.4274183944966922e+18,1545463658821701632,"[6, 4, 7, 3, 2, 1, 5, 9, 8, 0]"
1546643680827785223,1543754424723668992,1.2362681044448256e+18,1546471405872635905,"[6, 8, 4, 5, 9, 7, 3, 0, 2, 1]"
1546650255038582785,1459047691699191810,,1546650255038582785,"[6, 8, 4, 5, 7, 3, 9, 0, 2, 1]"
1546650407866437632,1382847873814044674,98780424.0,1541210396463431681,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
1546663174665117696,1144291198103937025,,1546663174665117696,"[6, 8, 5, 7, 3, 4, 2, 1, 0, 9]"
1546669557682606080,1459664763718230024,,1546669557682606080,"[6, 8, 4, 9, 7, 3, 5, 1, 0, 2]"
1546671028142751744,98780424,1.3828478738140447e+18,1541210396463431681,"[6, 8, 4, 9, 7, 3, 0, 1, 5, 2]"
1546673843548393472,76390090,1.540173554402091e+18,1546598109035241477,"[6, 8, 4, 7, 3, 2, 1, 9, 0, 5]"
1546676987355447296,1900780777,,1546676987355447296,"[6, 8, 4, 5, 7, 1, 3, 9, 2, 0]"
1546682850459672576,1169312423309975554,,1546682850459672576,"[6, 4, 9, 7, 1, 8, 5, 2, 3, 0]"
1546691458228359168,858570014630092800,,1546691458228359168,"[6, 8, 4, 5, 7, 3, 2, 1, 0, 9]"
1546695212076265472,140047339,,1546695212076265472,"[6, 8, 4, 5, 9, 7, 3, 0, 1, 2]"
